timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression
1764349955.9157915,2,0,2,,synced,4,,0,0,75,75,0.93,191954944,419279,581476,,
1764349967.9387267,2,0,2,,synced,4,,1,1,75,75,0.78,192688128,630611,788704,,
1764349979.9664898,3,0,3,,synced,4,0.08314097886154076,2,2,75,75,0.74,193896448,686742,906770,,
1764349991.9934697,3,0,3,,synced,4,,2,2,75,75,0.58,194138112,897470,1114159,,
1764350004.0229278,4,0,4,,synced,4,0.08312926452541942,3,3,75,75,0.72,195989504,958249,1225825,,
1764350016.0512362,4,0,4,,synced,4,,4,4,75,75,0.72,197607424,1173339,1431783,,
1764350028.0799608,5,0,5,,synced,4,0.08313433280752797,7,7,75,75,0.69,199176192,1227855,1557789,,
1764350040.09996,5,0,5,,synced,4,,7,7,75,75,0.58,199049216,1432468,1793203,,
1764350052.1274998,6,0,6,,synced,4,0.08314252311299677,7,7,75,75,0.97,199929856,1490621,1904527,,
1764350064.1541815,6,0,6,,synced,4,,7,7,75,75,1.22,198893568,1688264,2123960,,
1764350076.1790009,7,0,7,,synced,4,0.08316133231532523,8,8,75,75,0.95,199335936,1744548,2234156,,
1764350088.2059903,7,0,7,,synced,4,,8,8,75,75,0.8,198856704,1945671,2466777,,
1764350100.2374706,8,0,8,,synced,4,0.08311529205377506,8,8,75,75,0.68,199507968,2012355,2584369,,
1764350112.2521493,8,0,8,,synced,4,,8,8,75,75,0.53,198782976,2233793,2791124,,
1764350124.2718995,9,0,9,,synced,4,0.08319640509674144,9,9,75,75,0.59,198987776,2297393,2905819,,
1764350136.2871444,9,0,9,,synced,4,,9,9,75,75,0.62,198045696,2519159,3111117,,
1764350148.3161836,10,0,10,,synced,4,0.08313215943402241,10,10,75,75,0.67,198819840,2584077,3226214,,
1764350160.3347056,10,0,10,,synced,4,,10,10,75,75,0.57,198041600,2786179,3464428,,
1764350172.3629067,11,0,11,,synced,4,0.08313795150407735,11,11,75,75,0.82,198828032,2836636,3577579,,
1764350184.3891382,11,0,11,,synced,4,,12,12,75,75,0.69,198672384,3009100,3836998,,
1764350196.4179986,12,0,12,,synced,4,0.0831333952276129,13,13,75,75,0.67,198352896,3074601,3969069,,
1764350208.4331505,12,0,12,,synced,4,,13,13,75,75,0.57,198279168,3249380,4217088,,
1764350220.458025,13,0,13,,synced,4,0.08316095143112023,14,14,75,75,0.64,198131712,3304862,4341236,,
1764350232.4849763,13,0,13,,synced,4,,15,15,75,75,0.49,197775360,3519097,4552805,,
1764350244.5059059,14,0,14,,synced,4,0.0831882421208505,16,16,75,75,0.5,197697536,3577105,4680478,,
