timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression,block_acceptance_latency_ms,block_verification_time_ms,block_execution_time_ms,time_to_finality_seconds,block_delay_total_ms
1764620806.9286191,4,0,4,,synced,2,,2,2,45,45,0.53,190689280,481496,603159,10928.619146347046,,10928.619146347046,7.0,2.0,,56.0
1764620818.9592774,5,0,5,,synced,2,0.08312097140722959,3,3,45,45,0.45,189997056,582866,1016190,10959.277391433716,,10959.277391433716,7.0,2.0,,55.0
1764620830.9915988,6,0,6,,synced,2,0.08310948173204093,4,4,45,45,0.43,191340544,703701,1455839,10991.598844528198,,10991.598844528198,3.0,1.0,,49.0
1764620843.0358176,7,0,7,,synced,2,0.08302738586714621,6,6,45,45,0.36,192794624,823668,1901313,11035.817623138428,,11035.817623138428,7.0,1.0,,55.0
1764620855.0716977,8,0,8,,synced,2,0.08308490884102773,7,7,45,45,0.3,193437696,929286,2350065,11071.69771194458,,11071.69771194458,8.0,1.0,,59.0
1764620867.1042283,9,0,9,,synced,2,0.083108037512257,9,9,45,45,0.24,192307200,1040102,2806222,11104.228258132935,,11104.228258132935,8.0,1.0,,67.0
1764620879.137146,10,0,10,,synced,2,0.08310536328568528,11,11,45,45,0.2,192442368,1148314,3274664,11137.14599609375,,11137.14599609375,9.0,1.0,,48.0
1764620891.1595397,11,0,11,,synced,2,0.08317811117033591,12,12,45,45,0.16,191733760,1268503,3753281,11159.539699554443,,11159.539699554443,7.0,1.0,,52.0
1764620903.1938744,12,0,12,,synced,2,0.08309557846675322,14,14,45,45,0.13,190849024,1380568,4230733,11193.87435913086,,11193.87435913086,7.0,1.0,,53.0
1764620915.2300007,13,0,13,,synced,2,0.0830832087357108,14,14,45,45,0.11,190803968,1493203,4706078,11230.000734329224,,11230.000734329224,8.0,1.0,,62.0
1764620927.253304,14,0,14,,synced,2,0.0831718187186444,15,15,45,45,0.08,189902848,1606720,5195189,11253.30400466919,,11253.30400466919,8.0,1.0,,51.0
1764620939.2876408,15,0,15,,synced,2,0.08309556365050114,16,16,45,45,0.07,190062592,1712129,5673439,11287.640810012817,,11287.640810012817,7.0,2.0,,54.0
1764620951.3119147,16,0,16,,synced,2,0.08316510507111746,17,17,45,45,0.06,189001728,1823671,6166708,11311.914682388306,,11311.914682388306,8.0,1.0,,57.0
1764620963.3344488,17,0,17,,synced,2,0.08317713961302191,18,18,45,45,0.05,189202432,1926059,6646293,11334.44881439209,,11334.44881439209,7.0,1.0,,53.0
1764620975.3639944,18,0,18,,synced,2,0.08312865986592442,19,19,45,45,0.04,189427712,2043033,7135298,11363.994359970093,,11363.994359970093,9.0,1.0,,52.0
1764620987.3989851,19,0,19,,synced,2,0.08309104823230368,21,21,45,45,0.03,189161472,2151648,7625795,11398.985147476196,,11398.985147476196,8.0,1.0,,54.0
1764620999.433029,20,0,20,,synced,2,0.0830975869409383,22,22,45,45,0.02,189652992,2260450,8115092,11433.028936386108,,11433.028936386108,9.0,1.0,,57.0
1764621011.4562206,21,0,21,,synced,2,0.08317259058546979,23,23,45,45,0.17,189763584,2376205,8625302,11456.220626831055,,11456.220626831055,5.0,1.0,,61.0
1764621023.4801223,22,0,22,,synced,2,0.08316767924999215,23,23,45,45,0.14,189972480,2485596,9115717,11480.122327804565,,11480.122327804565,9.0,1.0,,55.0
1764621035.5039098,23,0,23,,synced,2,0.08316846918052277,24,24,45,45,0.12,190066688,2600633,9612887,11503.909826278687,,11503.909826278687,7.0,1.0,,50.0
1764621047.5285406,24,0,24,,synced,2,0.08316263658160747,24,24,45,45,0.09,190259200,2712332,10117256,11528.54061126709,,11528.54061126709,8.0,1.0,,56.0
1764621059.5508904,25,0,25,,synced,2,0.08317841468355525,26,26,45,45,0.08,189206528,2823017,10609573,11550.890445709229,,11550.890445709229,8.0,2.0,,53.0
1764621071.5848486,26,0,26,,synced,2,0.08309817797765066,28,28,45,45,0.06,190517248,2944567,11112470,11584.848642349243,,11584.848642349243,10.0,1.0,,60.0
1764621083.62053,27,0,27,,synced,2,0.08308628148408047,28,28,45,45,0.05,189706240,3051125,11610546,11620.529890060425,,11620.529890060425,7.0,1.0,,49.0
1764621095.655241,28,0,28,,synced,2,0.08309297911848859,30,30,45,45,0.04,189845504,3166924,12115137,11655.241012573242,,11655.241012573242,10.0,1.0,,68.0
