timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression
1764426411.5018106,2,0,2,,synced,9,,0,0,15,15,2.85,205058048,606961,877066,,
1764426423.5265882,2,0,2,,synced,9,,1,1,15,15,2.49,203382784,627880,943542,,
1764426435.5520744,3,0,3,,synced,9,0.08315672071825228,2,2,15,15,2.18,206319616,785337,1283023,,
1764426447.5762308,3,0,3,,synced,9,,2,2,15,15,1.7,203411456,837076,1350645,,
1764426459.5958083,4,0,4,,synced,9,0.08319759989345767,2,2,15,15,1.6,206336000,954993,1693601,,
1764426471.6222658,4,0,4,,synced,9,,2,2,15,15,1.48,204689408,1051356,1762682,,
1764426483.649884,5,0,5,,synced,9,0.08314198088796772,3,3,15,15,1.26,208150528,1169799,1985808,,
1764426495.6758068,5,0,5,,synced,9,,3,3,15,15,1.14,207249408,1233160,2060864,,
1764426507.7011757,6,0,6,,synced,9,0.0831575318738017,2,2,15,15,1.69,210612224,1408760,2399039,,
1764426519.7280993,6,0,6,,synced,9,,3,3,15,15,1.43,210366464,1431541,2475511,,
1764426531.7439613,7,0,7,,synced,9,0.08322332604960442,4,4,15,15,1.19,211255296,1674342,2743404,,
1764426543.770123,7,0,7,,synced,9,,4,4,15,15,1.01,209694720,1694610,2811599,,
1764426555.7965636,8,0,8,,synced,9,0.0831501215997257,4,4,15,15,0.85,213475328,1883575,3016878,,
1764426567.8234756,8,0,8,,synced,9,,4,4,15,15,0.66,212545536,1912277,3081895,,
1764426579.8475733,9,0,9,,synced,9,0.08316632370480267,5,5,15,15,0.72,216285184,2028655,3294108,,
1764426591.8679473,9,0,9,,synced,9,,5,5,15,15,1.03,214470656,2127061,3365134,,
1764426603.8944688,10,0,10,,synced,9,0.08314956279167765,4,4,15,15,0.95,216539136,2252871,3698642,,
1764426615.9125748,10,0,10,,synced,9,,5,5,15,15,1.03,215166976,2334434,3779750,,
1764426627.9392884,11,0,11,,synced,9,0.08314823421036997,6,6,15,15,0.8,216289280,2552794,4012188,,
1764426639.9648461,11,0,11,,synced,9,,6,6,15,15,0.68,215093248,2586460,4100972,,
1764426651.991627,12,0,12,,synced,9,0.08314776938177454,6,6,15,15,0.84,216117248,2780702,4390435,,
1764426664.017811,12,0,12,,synced,9,,8,8,15,15,0.71,216145920,2822951,4565871,,
1764426676.0667999,13,0,13,,synced,9,0.08299451638737956,8,8,15,15,0.6,215109632,3006348,4822391,,
1764426688.0924938,13,0,13,,synced,9,,8,8,15,15,0.47,214863872,3049651,4986763,,
1764426700.1078732,14,0,14,,synced,9,0.08322666844775496,7,7,15,15,0.4,216264704,3143510,5104511,,
