timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression
1764428298.664446,8,0,8,,synced,2,,6,6,15,15,1.14,206811136,814883,1394940,,
1764428310.689211,10,0,10,,synced,2,0.16632341981055057,7,7,15,15,1.11,207032320,987545,1722162,,
1764428322.708314,12,0,12,,synced,2,0.16640176822191452,8,8,15,15,0.87,207208448,1156568,2049927,,
1764428334.7228012,14,0,14,,synced,2,0.16646569725616628,9,9,15,15,0.73,209235968,1331830,2382436,,
1764428346.7484312,16,0,16,,synced,2,0.16631145315935947,8,8,15,15,0.65,207929344,1502677,2707957,,
1764428358.771684,18,0,18,,synced,2,0.16634433673188836,9,9,15,15,0.55,210055168,1675450,3040248,,
1764428370.7979894,20,0,20,,synced,2,0.16630211252012486,10,10,15,15,0.54,210239488,1848284,3368490,,
1764428382.8217883,22,0,22,,synced,2,0.16633678004376157,11,11,15,15,0.42,211116032,2031790,3704139,,
1764428395.236592,24,0,24,,synced,2,0.16109799569480104,12,12,15,15,0.35,209960960,2179310,4012427,,
1764428407.2556896,26,0,26,,synced,2,0.16640184414153136,13,13,15,15,1.08,209526784,2370593,4368094,,
1764428419.2788274,28,0,28,,synced,2,0.16634592665941483,14,14,15,15,0.91,213184512,2564549,4720655,,
1764428431.3046813,30,0,30,,synced,2,0.1663083570811446,15,15,15,15,0.77,213032960,2734845,5056115,,
1764428443.3307874,32,1,32,,synced,2,0.16630486877330006,16,16,15,15,0.6,243585024,2917000,5397138,,
1764428455.357861,34,1,34,,synced,2,0.16629149059029458,17,17,15,15,0.51,235560960,3092015,5732516,,
1764428467.3797925,36,1,36,,synced,2,0.16636261943431885,19,19,15,15,0.47,234827776,3275577,6072863,,
1764428479.3989873,39,1,39,,synced,2,0.24960074610574587,20,20,15,15,0.4,239116288,3452264,6448995,,
1764428491.4262826,41,1,41,,synced,2,0.16628842492248117,21,21,15,15,0.41,241135616,3616528,6784369,,
1764428503.4448116,43,1,43,,synced,2,0.16640971705177635,22,22,15,15,0.47,241729536,3799658,7126397,,
1764428515.4705005,45,1,45,,synced,2,0.16631063873783578,23,23,15,15,0.55,240885760,3973558,7464808,,
1764428527.4958062,47,1,47,,synced,2,0.1663159375664928,24,24,15,15,0.43,239742976,4147325,7804218,,
1764428539.5220735,49,1,49,,synced,2,0.16630264002562478,23,23,15,15,0.36,240525312,4327396,8146988,,
1764428551.5481462,51,1,51,,synced,2,0.16630533035572942,24,24,15,15,0.28,240488448,4501253,8485272,,
1764428563.5636837,53,1,53,,synced,2,0.166451147103199,25,25,15,15,0.24,240680960,4680906,8830650,,
1764428575.5798316,54,1,54,,synced,2,0.08322134616862427,26,26,15,15,0.36,240152576,4830208,9111242,,
1764428587.6062572,57,1,57,,synced,2,0.24945067634950974,27,27,15,15,0.28,240046080,5036950,9516176,,
