timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression
1764413860.8013508,1,0,1,,synced,4,,0,0,15,15,0.89,200122368,274885,594517,,
1764413872.8259661,1,0,1,,synced,4,,1,1,15,15,0.76,199815168,304150,678533,,
1764413884.851625,1,0,1,,synced,4,,1,1,15,15,0.59,199909376,336946,796265,,
1764413896.877167,1,0,1,,synced,4,,1,1,15,15,0.5,200896512,370654,880682,,
1764413908.9018328,8,0,8,,synced,4,0.5821367593492025,1,1,15,15,0.39,205406208,440905,981550,,
1764413920.9251945,8,0,8,,synced,4,,1,1,15,15,0.41,205869056,499659,1071008,,
1764413932.9517682,10,0,10,,synced,4,0.16629840359156314,1,1,15,15,0.34,207200256,561056,1169773,,
1764413944.9800084,10,0,10,,synced,4,,1,1,15,15,0.34,206852096,630641,1268565,,
1764413957.0065777,10,0,10,,synced,4,,1,1,15,15,0.29,205746176,655365,1345581,,
1764413969.0211966,10,0,10,,synced,4,,1,1,15,15,0.22,205778944,694683,1458776,,
1764413981.0473673,10,0,10,,synced,4,,1,1,15,15,0.19,208211968,727749,1551505,,
1764413993.0726044,15,0,15,,synced,4,0.41579221809169764,2,2,15,15,0.16,211845120,794638,1653025,,
1764414005.0925024,16,0,16,,synced,4,0.08319538195555912,2,2,15,15,0.12,211988480,881866,1762777,,
1764414017.119031,16,0,16,,synced,4,,2,2,15,15,0.18,211312640,905853,1843006,,
1764414029.1410441,18,0,18,,synced,4,0.1663614877826577,2,2,15,15,0.22,212127744,992621,1955660,,
1764414041.1676483,19,0,19,,synced,4,0.08314899080419784,2,2,15,15,0.18,213753856,1076648,2175790,,
1764414053.182173,19,0,19,,synced,4,,2,2,15,15,0.15,212877312,1135906,2297219,,
1764414065.2081096,19,0,19,,synced,4,,2,2,15,15,0.12,212140032,1172861,2386084,,
1764414077.2303584,22,0,22,,synced,4,0.24953734227604635,3,3,15,15,0.18,212836352,1248239,2511925,,
1764414089.2561302,23,0,23,,synced,4,0.08315474565364062,3,3,15,15,0.14,213487616,1355922,2648667,,
1764414101.2834494,23,0,23,,synced,4,,4,4,15,15,0.12,212410368,1417575,2793876,,
1764414113.3097985,25,0,25,,synced,4,0.16630150918981193,4,4,15,15,0.1,213872640,1504491,2991344,,
1764414125.3375337,25,0,25,,synced,4,,4,4,15,15,0.08,213049344,1562482,3092336,,
1764414137.3631241,25,0,25,,synced,4,,4,4,15,15,0.15,212279296,1582944,3182673,,
1764414149.3895338,25,0,25,,synced,4,,4,4,15,15,0.11,212221952,1611316,3298204,,
