timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression
1764332959.7693598,4,0,4,,synced,4,,0,0,5,5,1.9,193683456,234250,419282,,
1764332971.790445,5,0,5,,synced,4,0.08318716473430847,0,0,5,5,1.6,193687552,266084,480602,,
1764332983.8117208,6,0,6,,synced,4,0.08318584649991764,0,0,5,5,1.4,192704512,292240,547386,,
1764332995.8367383,7,0,7,,synced,4,0.08315996213779686,2,2,5,5,1.43,193912832,328036,608838,,
1764333007.865378,8,0,8,,synced,4,0.08313492107145258,2,2,5,5,1.11,194433024,360701,675475,,
1764333019.8831186,9,0,9,,synced,4,0.08321031571244869,2,2,5,5,1.02,195457024,399088,761208,,
1764333031.910406,10,0,10,,synced,4,0.083144266851154,1,1,5,5,0.86,195706880,432555,822113,,
1764333043.937153,11,0,11,,synced,4,0.08314800344375099,1,1,5,5,0.74,196472832,464012,885071,,
1764333055.9597313,12,0,12,,synced,4,0.08317683445963606,1,1,5,5,0.63,197787648,494572,964445,,
1764333067.986161,13,0,13,,synced,4,0.08315019742676523,2,2,5,5,0.73,197599232,530947,1028034,,
1764333080.0017183,14,0,14,,synced,4,0.08322543648518063,2,2,5,5,0.77,197083136,567314,1103255,,
1764333092.024204,15,0,15,,synced,4,0.08317747445958391,2,2,5,5,0.73,197111808,591905,1174451,,
1764333104.047986,16,0,16,,synced,4,0.0831685071107588,2,2,5,5,0.86,197058560,635290,1240374,,
1764333116.0745199,17,0,17,,synced,4,0.08314947707547334,2,2,5,5,0.81,196747264,669748,1310496,,
1764333128.1010807,18,0,18,,synced,4,0.08314929080817711,2,2,5,5,0.63,196390912,701163,1375353,,
1764333140.1268716,19,0,19,,synced,4,0.08315461376619025,2,2,5,5,0.53,196472832,741562,1444606,,
1764333152.1529703,20,0,20,,synced,4,0.08315248549030856,3,3,5,5,0.53,196415488,774813,1504410,,
1764333164.1792052,21,0,21,,synced,4,0.08315154420396544,3,3,5,5,0.41,196038656,805005,1572869,,
1764333176.1948495,22,0,22,,synced,4,0.08322483372857634,3,3,5,5,0.43,196149248,838829,1635117,,
1764333188.2168403,23,0,23,,synced,4,0.08318089895653417,3,3,5,5,0.33,195911680,872511,1699539,,
1764333200.2339797,24,0,24,,synced,4,0.08321447923812329,3,3,5,5,0.58,195805184,914831,1778795,,
1764333212.2609663,25,0,25,,synced,4,0.0831463469066944,3,3,5,5,0.49,195076096,950851,1850997,,
1764333224.286706,26,0,26,,synced,4,0.08315496821466178,4,4,5,5,0.53,195166208,985777,1917772,,
1764333236.3130267,27,0,27,,synced,4,0.08315095075943095,4,4,5,5,0.67,195551232,1018486,1989631,,
1764333248.3392563,28,0,28,,synced,4,0.08315158047029496,4,4,5,5,0.68,195514368,1054027,2056386,,
