timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression,block_acceptance_latency_ms,block_verification_time_ms,block_execution_time_ms,time_to_finality_seconds,block_delay_total_ms
1764604627.928426,2,0,2,,synced,2,,0,0,3,3,0.51,188293120,113582,230166,19928.426027297974,,19928.426027297974,7.0,1.0,,44.0
1764604639.9559915,2,0,2,,synced,2,,0,0,3,3,0.43,186544128,119023,527154,19928.426027297974,,31955.991506576538,7.0,1.0,,44.0
1764604651.9881117,3,0,3,,synced,2,0.08311087165571845,0,0,3,3,0.43,185761792,142397,869513,19988.11173439026,,19988.11173439026,5.0,1.0,,46.0
1764604664.0093539,3,0,3,,synced,2,,0,0,3,3,0.34,185065472,150924,1171062,19988.11173439026,,32009.35387611389,5.0,1.0,,46.0
1764604676.0403697,4,0,4,,synced,2,0.08311850059544125,0,0,3,3,0.29,185950208,172749,1515044,20040.369749069214,,20040.369749069214,3.0,1.0,,36.0
1764604688.0670493,4,0,4,,synced,2,,0,0,3,3,0.3,186245120,184617,1827544,20040.369749069214,,32067.049264907837,3.0,1.0,,36.0
1764604700.1001494,5,0,5,,synced,2,0.08310410362651593,0,0,3,3,0.26,188428288,205581,2172863,20100.149393081665,,20100.149393081665,3.0,1.0,,43.0
1764604712.1248376,5,0,5,,synced,2,,0,0,3,3,0.22,187785216,219625,2490083,20100.149393081665,,32124.837636947632,3.0,1.0,,43.0
1764604724.1586409,6,0,6,,synced,2,0.08309924812122434,0,0,3,3,0.17,187006976,239009,2835157,20158.64086151123,,20158.64086151123,2.0,1.0,,33.0
1764604736.1915717,6,0,6,,synced,2,,0,0,3,3,0.14,186732544,247285,3140679,20158.64086151123,,32191.571712493896,2.0,1.0,,33.0
1764604748.225004,7,0,7,,synced,2,0.08310180999227035,0,0,3,3,0.11,186138624,267156,3486661,20225.003957748413,,20225.003957748413,6.0,1.0,,38.0
1764604760.2583106,7,0,7,,synced,2,,0,0,3,3,0.24,185470976,275337,3791943,20225.003957748413,,32258.310556411743,6.0,1.0,,38.0
1764604772.2946944,8,0,8,,synced,2,0.08308143135246548,0,0,3,3,0.2,185561088,296810,4139479,20294.694423675537,,20294.694423675537,6.0,2.0,,50.0
1764604784.3286245,8,0,8,,synced,2,,0,0,3,3,0.16,184561664,301785,4442617,20294.694423675537,,32328.624486923218,6.0,2.0,,50.0
1764604796.3617272,9,0,9,,synced,2,0.0831040855140482,0,0,3,3,0.13,184328192,318710,4782648,20361.727237701416,,20361.727237701416,6.0,1.0,,45.0
1764604808.3948195,9,0,9,,synced,2,,0,0,3,3,0.18,184451072,330816,5099088,20361.727237701416,,32394.819498062134,6.0,1.0,,45.0
1764604820.4160655,10,0,10,,synced,2,0.0831860527290743,0,0,3,3,0.15,184954880,349117,5439177,20416.065454483032,,20416.065454483032,6.0,1.0,,42.0
1764604832.4491146,10,0,10,,synced,2,,1,1,3,3,0.12,184946688,368960,5764397,20416.065454483032,,32449.114561080933,6.0,1.0,,42.0
1764604844.4806871,11,0,11,,synced,2,0.08311465465738369,1,1,3,3,0.1,185110528,387930,6121078,20480.687141418457,,20480.687141418457,4.0,1.0,,37.0
1764604856.5021963,11,0,11,,synced,2,,1,1,3,3,0.08,184655872,399005,6444892,20480.687141418457,,32502.196311950684,4.0,1.0,,37.0
1764604868.5375357,12,0,12,,synced,2,0.08308864174615974,1,1,3,3,0.07,184705024,423747,6808782,20537.535667419434,,20537.535667419434,7.0,1.0,,42.0
1764604880.5708096,12,0,12,,synced,2,,1,1,3,3,0.06,184410112,435208,7131111,20537.535667419434,,32570.809602737427,7.0,1.0,,42.0
1764604892.6042154,13,0,13,,synced,2,0.0831019927538888,1,1,3,3,0.04,184582144,458226,7492160,20604.215383529663,,20604.215383529663,7.0,1.0,,46.0
1764604904.62626,13,0,13,,synced,2,,1,1,3,3,0.04,184246272,468388,7814574,20604.215383529663,,32626.26004219055,7.0,1.0,,46.0
1764604916.6604526,14,0,14,,synced,2,0.08309655964365135,1,1,3,3,0.03,184557568,487138,8169471,20660.452604293823,,20660.452604293823,7.0,2.0,,43.0
