timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression,block_acceptance_latency_ms,block_verification_time_ms,block_execution_time_ms,time_to_finality_seconds,block_delay_total_ms
1764622099.0586126,4,0,4,,synced,4,,3,3,75,75,0.87,194686976,1102063,1266921,7058.612585067749,,7058.612585067749,15.0,2.0,,78.0
1764622111.093447,5,0,5,,synced,4,0.08309212806893111,4,4,75,75,0.68,197959680,1390921,1824003,7093.446969985962,,7093.446969985962,13.0,2.0,,74.0
1764622123.1281195,6,0,6,,synced,4,0.08309324579524467,7,7,75,75,0.64,202891264,1624638,2479205,7128.119468688965,,7128.119468688965,11.0,3.0,,74.0
1764622135.1639836,7,0,7,,synced,4,0.08308501911163593,8,8,75,75,0.55,203579392,1890432,3098836,7163.983583450317,,7163.983583450317,13.0,1.0,,76.0
1764622147.2022164,8,0,8,,synced,4,0.08306867098650543,10,10,75,75,0.57,204574720,2152947,3734954,7202.216386795044,,7202.216386795044,11.0,2.0,,73.0
1764622159.2393894,9,0,9,,synced,4,0.08307598447562224,11,11,75,75,0.63,203681792,2409450,4398476,7239.389419555664,,7239.389419555664,11.0,3.0,,61.0
1764622171.2642274,10,0,10,,synced,4,0.08316120370468405,12,12,75,75,0.49,204111872,2675703,5041443,7264.227390289307,,7264.227390289307,6.0,2.0,,63.0
1764622183.2993445,11,0,11,,synced,4,0.08309017582381881,13,13,75,75,0.5,203870208,2963905,5688222,7299.344539642334,,7299.344539642334,5.0,2.0,,63.0
1764622195.3360968,12,0,12,,synced,4,0.08307888883919394,14,14,75,75,0.42,204677120,3241979,6314904,7336.09676361084,,7336.09676361084,13.0,2.0,,78.0
1764622207.3727915,13,0,13,,synced,4,0.08307928542810769,14,14,75,75,0.39,203628544,3504277,6964654,7372.791528701782,,7372.791528701782,11.0,1.0,,72.0
1764622219.407034,14,0,14,,synced,4,0.08309621557059099,14,14,75,75,0.49,202985472,3747752,7619279,7407.033920288086,,7407.033920288086,14.0,3.0,,75.0
1764622231.4327521,15,0,15,,synced,4,0.08315511658933775,14,14,75,75,0.45,203493376,3986344,8298864,7432.7521324157715,,7432.7521324157715,10.0,1.0,,88.0
1764622243.4724987,16,0,16,,synced,4,0.08305822702310889,16,16,75,75,0.38,205115392,4267000,8935430,7472.498655319214,,7472.498655319214,13.0,2.0,,77.0
1764622255.4966736,17,0,17,,synced,4,0.0831657894144603,18,18,75,75,0.4,204763136,4487077,9633214,7496.673583984375,,7496.673583984375,11.0,1.0,,75.0
1764622267.5281029,18,0,18,,synced,4,0.08311564452005997,19,19,75,75,0.46,205529088,4685930,10338385,7528.102874755859,,7528.102874755859,16.0,1.0,,88.0
1764622279.5523236,19,0,19,,synced,4,0.08316547280120053,21,21,75,75,0.39,205369344,4909800,11026413,7552.323579788208,,7552.323579788208,10.0,1.0,,75.0
1764622291.5800264,20,0,20,,synced,4,0.08314139582026125,22,22,75,75,0.3,205488128,5176906,11684441,7580.026388168335,,7580.026388168335,10.0,1.0,,74.0
1764622303.6036406,21,0,21,,synced,4,0.08316966812254592,22,22,75,75,0.25,205766656,5440503,12339590,7603.640556335449,,7603.640556335449,11.0,2.0,,84.0
1764622315.6335936,22,0,22,,synced,4,0.08312584427856595,23,23,75,75,0.21,205197312,5712096,13005127,7633.593559265137,,7633.593559265137,7.0,2.0,,70.0
1764622327.6649837,23,0,23,,synced,4,0.08311591463643248,24,24,75,75,0.24,206045184,5976783,13704781,7664.983749389648,,7664.983749389648,13.0,2.0,,77.0
1764622339.6874568,24,0,24,,synced,4,0.08317756188302176,24,24,75,75,0.2,205660160,6248296,14361844,7687.456846237183,,7687.456846237183,10.0,1.0,,77.0
1764622351.7119596,25,0,25,,synced,4,0.08316352205497754,26,26,75,75,0.16,205471744,6516015,15017806,7711.959600448608,,7711.959600448608,12.0,1.0,,77.0
1764622363.738006,26,0,26,,synced,4,0.08315284651471787,27,27,75,75,0.13,205627392,6761213,15713501,7738.006114959717,,7738.006114959717,14.0,2.0,,83.0
1764622375.773478,27,0,27,,synced,4,0.08308772659376026,28,28,75,75,0.11,204763136,6972955,16438867,7773.478031158447,,7773.478031158447,8.0,1.0,,77.0
1764622387.8087406,28,0,28,,synced,4,0.08308917175371017,29,29,75,75,0.09,204390400,7189951,17162258,7808.740615844727,,7808.740615844727,11.0,2.0,,85.0
