timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression,block_acceptance_latency_ms,block_verification_time_ms,block_execution_time_ms,time_to_finality_seconds,block_delay_total_ms
1764604200.7353523,4,0,4,,synced,2,,0,0,3,3,0.84,189214720,171593,338951,735.3522777557373,,735.3522777557373,3.0,1.0,,41.0
1764604212.7668533,5,0,5,,synced,2,0.08311514876226159,0,0,3,3,0.65,189345792,195046,682554,766.8533325195312,,766.8533325195312,6.0,3.0,,55.0
1764604224.8021555,6,0,6,,synced,2,0.08308889851915965,0,0,3,3,0.55,188817408,225065,1036425,802.1554946899414,,802.1554946899414,6.0,1.0,,47.0
1764604236.824135,7,0,7,,synced,2,0.08318097648935363,0,0,3,3,0.47,187736064,242988,1376552,824.1350650787354,,824.1350650787354,6.0,2.0,,53.0
1764604248.846623,8,0,8,,synced,2,0.08317745961411271,0,0,3,3,0.5,187523072,268345,1721324,846.6229438781738,,846.6229438781738,6.0,2.0,,42.0
1764604260.8754551,9,0,9,,synced,2,0.08313358966248287,0,0,3,3,0.43,187133952,287836,2067936,875.4551410675049,,875.4551410675049,5.0,1.0,,42.0
1764604272.9078748,10,0,10,,synced,2,0.083108803255378,1,1,3,3,0.33,187994112,312495,2418761,907.8748226165771,,907.8748226165771,7.0,2.0,,42.0
1764604284.940526,11,0,11,,synced,2,0.08310720426803225,2,2,3,3,0.28,187236352,352015,2798988,940.526008605957,,940.526008605957,3.0,1.0,,40.0
1764604296.9657943,12,0,12,,synced,2,0.08315822763364918,2,2,3,3,0.24,187633664,373244,3173311,965.7943248748779,,965.7943248748779,3.0,1.0,,47.0
1764604308.9888256,13,0,13,,synced,2,0.08317370058146775,2,2,3,3,0.18,186830848,403503,3545623,988.8255596160889,,988.8255596160889,6.0,1.0,,48.0
1764604321.0282493,14,0,14,,synced,2,0.08306045410259298,1,1,3,3,0.15,187158528,432372,3924147,1028.2492637634277,,1028.2492637634277,6.0,2.0,,50.0
1764604333.0586514,15,0,15,,synced,2,0.08312274059871463,1,1,3,3,0.12,187260928,453671,4296136,1058.6514472961426,,1058.6514472961426,3.0,1.0,,34.0
1764604345.0843873,16,0,16,,synced,2,0.08315499459234325,1,1,3,3,0.1,187273216,485024,4674234,1084.3873023986816,,1084.3873023986816,3.0,1.0,,41.0
1764604357.1159732,17,0,17,,synced,2,0.0831145624251238,1,1,3,3,0.08,189403136,503050,5039925,1115.9732341766357,,1115.9732341766357,7.0,1.0,,49.0
1764604369.150159,18,0,18,,synced,2,0.08309660738607144,1,1,3,3,0.07,189214720,532682,5414911,1150.1588821411133,,1150.1588821411133,2.0,1.0,,38.0
1764604381.1836488,19,0,19,,synced,2,0.08310141154179887,1,1,3,3,0.06,189480960,559329,5793261,1183.6488246917725,,1183.6488246917725,3.0,1.0,,42.0
1764604393.2120643,20,0,20,,synced,2,0.08313647004149446,1,1,3,3,0.12,188997632,583183,6165661,1212.064266204834,,1212.064266204834,3.0,1.0,,36.0
1764604405.2460074,21,0,21,,synced,2,0.08309828169805232,2,2,3,3,0.1,188465152,616524,6545721,1246.0074424743652,,1246.0074424743652,3.0,1.0,,41.0
1764604417.2799778,22,0,22,,synced,2,0.08309809401370563,2,2,3,3,0.08,188837888,635904,6916894,1279.977798461914,,1279.977798461914,7.0,1.0,,42.0
1764604429.3135347,23,0,23,,synced,2,0.08310094888302905,2,2,3,3,0.07,188657664,663462,7290680,1313.5347366333008,,1313.5347366333008,7.0,2.0,,42.0
1764604441.3360505,24,0,24,,synced,2,0.08317726662346944,2,2,3,3,0.06,188485632,695673,7675182,1336.0505104064941,,1336.0505104064941,7.0,1.0,,44.0
1764604453.3705888,25,0,25,,synced,2,0.08309417259259118,2,2,3,3,0.04,187637760,713249,8046189,1370.588779449463,,1370.588779449463,6.0,1.0,,42.0
1764604465.3969107,26,0,26,,synced,2,0.08315094251720538,2,2,3,3,0.04,187351040,745449,8427286,1396.9106674194336,,1396.9106674194336,6.0,1.0,,41.0
1764604477.4308398,27,0,27,,synced,2,0.08309837883326643,2,2,3,3,0.03,187211776,766836,8800717,1430.8397769927979,,1430.8397769927979,8.0,1.0,,49.0
1764604489.4653704,28,0,28,,synced,2,0.08309422527085883,2,2,3,3,0.42,187699200,788772,9174016,1465.3704166412354,,1465.3704166412354,7.0,1.0,,43.0
