timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression,block_acceptance_latency_ms,block_verification_time_ms,block_execution_time_ms,time_to_finality_seconds,block_delay_total_ms
1764606885.0260231,5,0,5,,synced,9,,1,1,10,10,1.53,190803968,717754,928770,9026.023149490356,,9026.023149490356,10.0,3.0,,75.0
1764606897.0478647,6,0,6,,synced,9,0.08318193163956204,1,1,10,10,1.29,192405504,820584,1344616,9047.86467552185,,9047.86467552185,16.0,2.0,,74.0
1764606909.0753484,7,0,7,,synced,9,0.08314291042091904,2,2,10,10,1.0,192958464,901147,1787404,9075.348377227783,,9075.348377227783,19.0,10.0,,93.0
1764606921.0999975,8,0,8,,synced,9,0.0831625096158357,2,2,10,10,0.85,192692224,1008098,2191811,9099.997520446777,,9099.997520446777,17.0,5.0,,74.0
1764606933.1339874,9,0,9,,synced,9,0.08309795901320857,2,2,10,10,0.73,193073152,1112076,2603411,9133.987426757812,,9133.987426757812,20.0,3.0,,81.0
1764606945.165875,10,0,10,,synced,9,0.08311247901879058,3,3,10,10,0.7,193175552,1207661,3031432,9165.87495803833,,9165.87495803833,19.0,1.0,,91.0
1764606957.1995173,11,0,11,,synced,9,0.08310035945333992,3,3,10,10,0.67,192749568,1342265,3442562,9199.517250061035,,9199.517250061035,9.0,4.0,,80.0
1764606969.2314649,12,0,12,,synced,9,0.08311206399696142,3,3,10,10,0.52,193290240,1476556,3849547,9231.464862823486,,9231.464862823486,20.0,1.0,,76.0
1764606981.2652895,13,0,13,,synced,9,0.08309909994585478,4,4,10,10,0.52,194367488,1618023,4279297,9265.289545059204,,9265.289545059204,3.0,3.0,,62.0
1764606993.297964,14,0,14,,synced,9,0.08310704289064737,4,4,10,10,0.55,194109440,1750948,4716254,9297.964096069336,,9297.964096069336,17.0,5.0,,151.0
1764607005.3267894,15,0,15,,synced,9,0.08313363744746301,4,4,10,10,0.55,195436544,1880249,5181979,9326.789379119873,,9326.789379119873,6.0,1.0,,288.0
1764607017.3594995,16,0,16,,synced,9,0.08310679753235481,5,5,10,10,0.46,195756032,2024423,5631936,9359.499454498291,,9359.499454498291,27.0,4.0,,155.0
1764607029.3932173,17,0,17,,synced,9,0.0830998375351482,5,5,10,10,0.43,198221824,2113912,6086500,9393.217325210571,,9393.217325210571,12.0,1.0,,68.0
1764607041.4268494,18,0,18,,synced,9,0.08310043025031882,5,5,10,10,0.37,197103616,2207036,6543448,9426.849365234375,,9426.849365234375,18.0,3.0,,83.0
1764607053.4604962,19,0,19,,synced,9,0.0831003281709923,5,5,10,10,0.28,197644288,2293838,7007569,9460.496187210083,,9460.496187210083,20.0,1.0,,87.0
1764607065.4951742,20,0,20,,synced,9,0.08309320793362567,7,7,10,10,0.24,197771264,2383620,7479208,9495.174169540405,,9495.174169540405,18.0,3.0,,88.0
1764607077.5285375,21,0,21,,synced,9,0.0831022858327569,7,7,10,10,0.28,197701632,2490929,7941409,9528.537511825562,,9528.537511825562,15.0,3.0,,73.0
1764607089.5615375,22,0,22,,synced,9,0.08310479519937167,7,7,10,10,0.22,197066752,2611101,8410646,9561.537504196167,,9561.537504196167,15.0,3.0,,79.0
1764607101.5902853,23,0,23,,synced,9,0.08313417297254977,7,7,10,10,0.27,196280320,2741988,8886931,9590.285301208496,,9590.285301208496,16.0,1.0,,72.0
1764607113.6150162,24,0,24,,synced,9,0.08316194404574392,7,7,10,10,0.21,196206592,2845839,9346046,9615.016222000122,,9615.016222000122,14.0,2.0,,73.0
1764607125.646398,25,0,25,,synced,9,0.08311597228344662,7,7,10,10,0.17,197160960,2939258,9826190,9646.398067474365,,9646.398067474365,14.0,2.0,,71.0
1764607137.6797733,26,0,26,,synced,9,0.08310220350702337,8,8,10,10,0.23,197210112,3038841,10299392,9679.773330688477,,9679.773330688477,17.0,2.0,,71.0
1764607149.704102,27,0,27,,synced,9,0.0831647258013443,8,8,10,10,0.18,196956160,3141200,10761100,9704.102039337158,,9704.102039337158,15.0,2.0,,69.0
1764607161.731426,28,0,28,,synced,9,0.08314401468033711,8,8,10,10,0.15,195547136,3238223,11236903,9731.426000595093,,9731.426000595093,12.0,1.0,,68.0
1764607173.7601047,29,0,29,,synced,9,0.08313465083152906,9,9,10,10,0.11,196030464,3339111,11716022,9760.104656219482,,9760.104656219482,13.0,1.0,,67.0
