timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression
1764332529.5502195,8,0,8,,synced,4,,1,1,5,5,1.04,192487424,390383,654661,,
1764332541.5651386,10,0,10,,synced,4,0.1664597150351936,1,1,5,5,1.4,192716800,463409,795031,,
1764332553.5829487,12,0,12,,synced,4,0.16641967066489977,1,1,5,5,1.09,193220608,530634,925551,,
1764332565.6091888,14,0,14,,synced,4,0.16630301587533508,3,3,5,5,1.16,193622016,597101,1041442,,
1764332577.6323164,16,0,16,,synced,4,0.16634606850089906,2,2,5,5,0.91,193236992,662553,1161104,,
1764332589.6522048,18,0,18,,synced,4,0.1663908959278165,2,2,5,5,0.85,192102400,718938,1293917,,
1764332601.6793957,20,0,20,,synced,4,0.166289868739047,3,3,5,5,0.8,192176128,784919,1416150,,
1764332613.6970642,22,0,22,,synced,4,0.1664216318156528,3,3,5,5,0.7,192094208,842359,1542428,,
1764332625.7249765,24,0,24,,synced,4,0.1662798943901868,3,3,5,5,0.67,192081920,901839,1665127,,
1764332637.7493913,26,0,26,,synced,4,0.16632826103935217,4,4,5,5,0.52,191393792,969060,1807017,,
1764332649.7718322,28,0,28,,synced,4,0.1663555691323873,4,4,5,5,0.44,192303104,1032727,1948687,,
1764332661.797849,30,0,30,,synced,4,0.16630610516056754,4,4,5,5,0.45,192073728,1094793,2067305,,
1764332673.8248916,32,1,32,,synced,4,0.16629191913350982,5,5,5,5,0.35,234008576,1161188,2196538,,
1764332685.8512294,34,1,34,,synced,4,0.16630166414308106,5,5,5,5,0.3,215461888,1221486,2311698,,
1764332697.8731732,36,1,36,,synced,4,0.1663624478709778,5,5,5,5,0.23,211357696,1283397,2429067,,
1764332709.8993182,38,1,38,,synced,4,0.1663043313626998,5,5,5,5,0.79,211075072,1337199,2547104,,
1764332721.9258666,40,1,40,,synced,4,0.16629875304799477,6,6,5,5,0.82,210706432,1404922,2675748,,
1764332733.9523883,42,1,42,,synced,4,0.16629912228657487,6,6,5,5,0.72,211058688,1477164,2802688,,
1764332745.9722285,44,1,44,,synced,4,0.16639156261534296,6,6,5,5,0.68,211390464,1534460,2922622,,
1764332757.9981163,46,1,46,,synced,4,0.16630788888765752,7,7,5,5,0.61,211705856,1609349,3058187,,
1764332770.065762,48,1,48,,synced,4,0.16573240838381617,7,7,5,5,0.89,211517440,1693455,3194650,,
1764332782.093,50,1,50,,synced,4,0.1662892193481285,7,7,5,5,0.91,211161088,1749242,3309896,,
1764332794.1200824,52,1,52,,synced,4,0.16629136862070634,8,8,5,5,0.71,210690048,1824228,3435681,,
1764332806.146388,54,1,54,,synced,4,0.166302109223226,8,8,5,5,0.67,210485248,1888538,3566028,,
1764332818.1730475,56,1,56,,synced,4,0.16629721676936315,8,8,5,5,0.82,211251200,1976316,3686478,,
