timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression,block_acceptance_latency_ms,block_verification_time_ms,block_execution_time_ms,time_to_finality_seconds,block_delay_total_ms
1764609723.546984,4,0,4,,synced,2,,2,2,15,15,0.5,191029248,265913,406403,3546.9839572906494,,3546.9839572906494,7.0,1.0,,47.0
1764609735.5696375,5,0,5,,synced,2,0.08317631322984205,3,3,15,15,0.42,190500864,317218,775310,3569.6375370025635,,3569.6375370025635,8.0,2.0,,54.0
1764609747.6031148,6,0,6,,synced,2,0.08310149880541834,4,4,15,15,0.36,189796352,376139,1156779,3603.1148433685303,,3603.1148433685303,8.0,1.0,,52.0
1764609759.6376064,7,0,7,,synced,2,0.0830944952480288,5,5,15,15,0.65,189202432,423525,1529183,3637.606382369995,,3637.606382369995,9.0,1.0,,51.0
1764609771.6728532,8,0,8,,synced,2,0.08308928038963315,5,5,15,15,0.55,190988288,480449,1918360,3672.8532314300537,,3672.8532314300537,3.0,1.0,,36.0
1764609783.7065125,9,0,9,,synced,2,0.08310024255626666,6,6,15,15,0.49,190353408,542339,2335522,3706.512451171875,,3706.512451171875,4.0,1.0,,39.0
1764609795.7290382,10,0,10,,synced,2,0.08317719734499543,5,5,15,15,0.42,189759488,589440,2734424,3729.0382385253906,,3729.0382385253906,6.0,1.0,,53.0
1764609807.755996,11,0,11,,synced,2,0.08314654634696435,6,6,15,15,0.35,190017536,653083,3153633,3755.995988845825,,3755.995988845825,3.0,1.0,,39.0
1764609819.7894135,12,0,12,,synced,2,0.0831019120752374,5,5,15,15,0.27,191348736,694634,3546812,3789.4134521484375,,3789.4134521484375,8.0,1.0,,41.0
1764609831.8226562,13,0,13,,synced,2,0.08310311897835826,6,6,15,15,0.23,191893504,751762,3956962,3822.6561546325684,,3822.6561546325684,4.0,1.0,,41.0
1764609843.8462315,14,0,14,,synced,2,0.08316993694097603,6,6,15,15,0.18,192245760,804702,4364800,3846.231460571289,,3846.231460571289,7.0,1.0,,50.0
1764609855.879291,15,0,15,,synced,2,0.08310438354747574,7,7,15,15,0.15,190918656,849940,4767200,3879.29105758667,,3879.29105758667,8.0,2.0,,54.0
1764609867.913427,16,0,16,,synced,2,0.08309694981607167,7,7,15,15,0.13,193249280,902456,5176844,3913.4271144866943,,3913.4271144866943,7.0,1.0,,48.0
1764609879.9387777,17,0,17,,synced,2,0.08315765882437472,8,8,15,15,0.1,192356352,944292,5573832,3938.7776851654053,,3938.7776851654053,8.0,1.0,,45.0
1764609891.9726374,18,0,18,,synced,2,0.0830988579272209,9,9,15,15,0.08,192102400,999556,5987289,3972.637414932251,,3972.637414932251,8.0,1.0,,50.0
1764609904.0075202,19,0,19,,synced,2,0.08309179390917108,10,10,15,15,0.13,191578112,1056349,6409998,4007.5201988220215,,4007.5201988220215,7.0,1.0,,44.0
1764609916.0544612,20,0,20,,synced,2,0.0830086240580149,10,10,15,15,0.11,192122880,1101939,6816595,4054.4612407684326,,4054.4612407684326,7.0,2.0,,48.0
1764609928.0840056,21,0,21,,synced,2,0.0831286681037331,10,10,15,15,0.09,191352832,1161667,7235488,4084.00559425354,,4084.00559425354,4.0,1.0,,46.0
1764609940.1183486,22,0,22,,synced,2,0.08309552084802481,10,10,15,15,0.15,191553536,1213700,7641613,4118.348598480225,,4118.348598480225,7.0,1.0,,48.0
1764609952.140059,23,0,23,,synced,2,0.0831828389700926,11,11,15,15,0.13,191111168,1270884,8052776,4140.058994293213,,4140.058994293213,7.0,1.0,,48.0
1764609964.1632411,24,0,24,,synced,2,0.0831726565576579,11,11,15,15,0.17,191045632,1331595,8474232,4163.241147994995,,4163.241147994995,8.0,1.0,,53.0
1764609976.1924193,25,0,25,,synced,2,0.08313119883585117,12,12,15,15,0.22,191397888,1379434,8888351,4192.4192905426025,,4192.4192905426025,7.0,1.0,,47.0
1764609988.2220979,26,0,26,,synced,2,0.0831277405367344,12,12,15,15,0.26,191565824,1437612,9315762,4222.097873687744,,4222.097873687744,3.0,1.0,,46.0
1764610000.2516701,27,0,27,,synced,2,0.08312847533943797,14,14,15,15,0.2,191086592,1491788,9734419,4251.670122146606,,4251.670122146606,4.0,1.0,,40.0
1764610012.2816012,28,0,28,,synced,2,0.08312599584423928,14,14,15,15,0.17,191127552,1542648,10152132,4281.601190567017,,4281.601190567017,4.0,1.0,,39.0
