timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression
1764421990.4895837,3,0,3,,synced,14,,1,1,15,15,4.47,208146432,1047324,1682969,,
1764422002.5113866,4,0,4,,synced,14,0.08318219888758913,3,3,15,15,3.87,209534976,1331660,1959957,,
1764422014.5327892,5,0,5,,synced,14,0.08318496880006367,3,3,15,15,3.27,212357120,1505969,2246560,,
1764422026.559484,6,0,6,,synced,14,0.08314836442924173,5,5,15,15,2.71,215711744,1642745,2417133,,
1764422038.584648,7,0,7,,synced,14,0.08315894978533005,5,5,15,15,2.52,216764416,1912859,2620809,,
1764422050.6090481,8,0,8,,synced,14,0.08316423110683886,6,6,15,15,1.96,218116096,2089197,2910064,,
1764422062.6249058,9,0,9,,synced,14,0.08322335577330602,6,6,15,15,1.9,217174016,2316109,3161575,,
1764422074.6528313,10,0,10,,synced,14,0.08313985655469619,6,6,15,15,1.69,220499968,2440840,3554813,,
1764422086.6784403,11,0,11,,synced,14,0.08315587165978112,6,6,15,15,1.31,221450240,2566621,3764810,,
1764422098.7052681,12,0,12,,synced,14,0.08314744466417251,6,6,15,15,1.55,223186944,2811822,4007628,,
1764422110.729308,13,0,13,,synced,14,0.08316672442706464,6,6,15,15,1.21,224206848,3052357,4369855,,
1764422122.7564523,14,0,14,,synced,14,0.08314525577107967,7,7,15,15,1.02,222724096,3280498,4626269,,
1764422134.773942,15,0,15,,synced,14,0.083212054041062,7,7,15,15,0.86,223305728,3434772,4871954,,
1764422146.7991674,16,0,16,,synced,14,0.08315852440679447,7,7,15,15,0.67,223064064,3617094,5030237,,
1764422158.8259277,17,0,17,,synced,14,0.08314791113746206,8,8,15,15,0.72,223764480,3905249,5433915,,
1764422170.8449607,18,0,18,,synced,14,0.08320136933894301,8,8,15,15,0.56,222584832,4070219,5696604,,
1764422182.8616657,19,0,19,,synced,14,0.08321748740528943,9,9,15,15,0.62,222838784,4355159,5966073,,
1764422194.891187,20,0,20,,synced,14,0.08312882791754447,9,9,15,15,0.53,222539776,4513101,6212621,,
1764422206.9059381,21,0,21,,synced,14,0.08323102024290067,10,10,15,15,0.41,222728192,4730094,6500051,,
1764422218.931845,22,0,22,,synced,14,0.08315381255891989,10,10,15,15,0.49,224854016,5084818,6896246,,
1764422230.9521208,23,0,23,,synced,14,0.08319276645902841,12,12,15,15,0.46,224251904,5283045,7162949,,
1764422242.9779882,24,0,24,,synced,14,0.08315408457200281,12,12,15,15,0.47,223490048,5601625,7436445,,
1764422255.0038075,25,0,25,,synced,14,0.08315441758438184,13,13,15,15,0.4,223346688,5774672,7698132,,
1764422267.0346475,26,0,26,,synced,14,0.08311971621648402,13,13,15,15,1.56,225349632,5947611,8127038,,
1764422279.0577197,27,0,27,,synced,14,0.08317341689467962,13,13,15,15,1.63,225316864,6221692,8437761,,
