timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression,block_acceptance_latency_ms,block_verification_time_ms,block_execution_time_ms,time_to_finality_seconds,block_delay_total_ms
1764608865.0410511,2,0,2,,synced,14,,1,1,15,15,10.39,191930368,817836,1074941,9041.051149368286,,9041.051149368286,21.0,5.0,,91.0
1764608877.1063461,3,0,3,,synced,14,0.0828823498782692,1,1,15,15,9.18,192565248,847282,1454775,21106.346130371094,,21106.346130371094,25.0,3.0,,114.0
1764608889.138711,3,0,3,,synced,14,,1,1,15,15,7.23,192016384,987974,1902030,21106.346130371094,,33138.71097564697,25.0,3.0,,114.0
1764608901.1752515,4,0,4,,synced,14,0.0830803501481928,1,1,15,15,6.11,192241664,1013213,2278901,21175.251483917236,,21175.251483917236,23.0,8.0,,106.0
1764608913.2106228,4,0,4,,synced,14,,2,2,15,15,5.21,191606784,1165403,2711258,21175.251483917236,,33210.622787475586,23.0,8.0,,106.0
1764608925.2451694,5,0,5,,synced,14,0.08309411497581243,2,2,15,15,4.41,191979520,1205014,3085670,21245.169401168823,,21245.169401168823,27.0,2.0,,109.0
1764608937.279146,5,0,5,,synced,14,,2,2,15,15,3.81,191266816,1358133,3521705,21245.169401168823,,33279.14595603943,27.0,2.0,,109.0
1764608949.3053424,6,0,6,,synced,14,0.08315180960829019,2,2,15,15,3.25,193052672,1398064,3897340,21305.342435836792,,21305.342435836792,31.0,9.0,,122.0
1764608961.3406897,6,0,6,,synced,14,,3,3,15,15,13.67,193290240,1541064,4355624,21305.342435836792,,33340.68965911865,31.0,9.0,,122.0
1764608973.3708243,7,0,7,,synced,14,0.08312458894064895,3,3,15,15,10.79,196980736,1568863,4755196,21370.824337005615,,21370.824337005615,5.0,2.0,,81.0
1764608985.398557,7,0,7,,synced,14,,3,3,15,15,9.13,196538368,1713819,5247331,21370.824337005615,,33398.55694770813,5.0,2.0,,81.0
1764608997.4321878,8,0,8,,synced,14,0.08310043848253351,3,3,15,15,7.8,197226496,1742713,5655997,21432.187795639038,,21432.187795639038,15.0,2.0,,98.0
1764609009.4635358,8,0,8,,synced,14,,4,4,15,15,6.15,196685824,1881354,6121824,21432.187795639038,,33463.53578567505,15.0,2.0,,98.0
1764609021.4978778,9,0,9,,synced,14,0.0830955274330183,4,4,15,15,5.28,197263360,1915146,6536954,21497.877836227417,,21497.877836227417,26.0,2.0,,119.0
1764609033.5293486,9,0,9,,synced,14,,4,4,15,15,4.35,196415488,2030971,6992936,21497.877836227417,,33529.348611831665,26.0,2.0,,119.0
1764609045.559129,10,0,10,,synced,14,0.08312703704945697,4,4,15,15,3.68,197173248,2083520,7411589,21559.128999710083,,21559.128999710083,17.0,2.0,,85.0
1764609057.5948293,10,0,10,,synced,14,,5,5,15,15,3.28,196481024,2242038,7914049,21559.128999710083,,33594.82932090759,17.0,2.0,,85.0
1764609069.632262,11,0,11,,synced,14,0.08307419259282264,5,5,15,15,3.09,196526080,2287814,8326197,21632.261991500854,,21632.261991500854,19.0,1.0,,111.0
1764609081.6847198,11,0,11,,synced,14,,5,5,15,15,11.97,195989504,2412310,8789372,21632.261991500854,,33684.7198009491,19.0,1.0,,111.0
1764609093.7223961,12,0,12,,synced,14,0.08307251102472953,5,5,15,15,9.47,198352896,2453017,9197194,21722.3961353302,,21722.3961353302,30.0,24.0,,126.0
1764609105.7567117,12,0,12,,synced,14,,6,6,15,15,8.18,198180864,2593978,9668649,21722.3961353302,,33756.71172142029,30.0,24.0,,126.0
1764609117.7942078,13,0,13,,synced,14,0.08307375491786138,6,6,15,15,7.07,198492160,2624650,10089373,21794.20781135559,,21794.20781135559,26.0,2.0,,101.0
1764609129.829244,13,0,13,,synced,14,,6,6,15,15,5.89,198848512,2773640,10546069,21794.20781135559,,33829.24389839172,26.0,2.0,,101.0
1764609141.8600187,14,0,14,,synced,14,0.0831201659064484,6,6,15,15,5.31,198438912,2802280,10956396,21860.018730163574,,21860.018730163574,28.0,2.0,,93.0
1764609153.8823123,14,0,14,,synced,14,,7,7,15,15,4.41,198041600,2932152,11432875,21860.018730163574,,33882.312297821045,28.0,2.0,,93.0
