timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression
1764344532.0592444,2,0,2,,synced,4,,0,0,50,50,1.02,193613824,366199,476154,,
1764344544.0851958,2,0,2,,synced,4,,0,0,50,50,0.86,193462272,494610,626513,,
1764344556.1135252,3,0,3,,synced,4,0.08313706492724449,1,1,50,50,0.67,194875392,542927,714215,,
1764344568.1300578,3,0,3,,synced,4,,1,1,50,50,0.57,194588672,689775,851589,,
1764344580.1501262,4,0,4,,synced,4,0.08319420207398785,2,2,50,50,0.51,197095424,747876,945987,,
1764344592.176474,4,0,4,,synced,4,,2,2,50,50,0.43,196857856,900149,1083555,,
1764344604.1963892,5,0,5,,synced,4,0.08319526314079462,3,3,50,50,0.75,197750784,950224,1177320,,
1764344616.224044,5,0,5,,synced,4,,3,3,50,50,0.74,196988928,1072963,1358307,,
1764344628.2523997,6,0,6,,synced,4,0.0831368836592166,4,4,50,50,0.85,201674752,1132658,1466432,,
1764344640.2791145,6,0,6,,synced,4,,4,4,50,50,0.66,201162752,1291547,1598953,,
1764344652.3090754,7,0,7,,synced,4,0.08312578991275259,5,5,50,50,0.56,203640832,1346881,1704197,,
1764344664.336559,7,0,7,,synced,4,,5,5,50,50,0.55,203100160,1475458,1876267,,
1764344676.3642626,8,0,8,,synced,4,0.0831413908760622,6,6,50,50,0.66,202940416,1526386,1971717,,
1764344688.3917038,8,0,8,,synced,4,,7,7,50,50,0.7,202330112,1643902,2151802,,
1764344700.42183,9,0,9,,synced,4,0.08312464824709878,8,8,50,50,0.76,203243520,1692057,2246484,,
1764344712.447186,9,0,9,,synced,4,,9,9,50,50,0.73,203198464,1839801,2389320,,
1764344724.4784622,10,0,10,,synced,4,0.08311670193685135,10,10,50,50,0.77,202547200,1887389,2485569,,
1764344736.5045516,10,0,10,,synced,4,,11,11,50,50,0.6,201523200,2034417,2645370,,
1764344748.5318425,11,0,11,,synced,4,0.0831442437766366,12,12,50,50,0.51,201912320,2086705,2744394,,
1764344760.558171,11,0,11,,synced,4,,12,12,50,50,0.56,201523200,2233302,2897241,,
1764344772.575731,12,0,12,,synced,4,0.08321156703759328,12,12,50,50,0.47,201322496,2287424,2996384,,
1764344784.5923555,12,0,12,,synced,4,,12,12,50,50,0.4,200957952,2433979,3144454,,
1764344796.6220195,13,0,13,,synced,4,0.08312784103588888,12,12,50,50,0.45,200863744,2486641,3238340,,
1764344808.6477942,13,0,13,,synced,4,,12,12,50,50,0.54,199929856,2618383,3406544,,
1764344820.6697218,14,0,14,,synced,4,0.08318133611155518,12,12,50,50,0.66,199655424,2667409,3510773,,
