timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression,block_acceptance_latency_ms,block_verification_time_ms,block_execution_time_ms,time_to_finality_seconds,block_delay_total_ms
1764613390.0015135,10,0,10,,synced,14,,9,9,75,75,48.1,198193152,5673689,6083149,4001.5134811401367,,4001.5134811401367,33.0,7.0,,174.0
1764613402.0420206,12,0,12,,synced,14,0.1661059610708559,11,11,75,75,61.1,200376320,6968775,7529499,4042.020559310913,,4042.020559310913,61.0,9.0,,190.0
1764613414.0828311,14,0,14,,synced,14,0.16610177411875218,13,13,75,75,53.16,199602176,7947167,8917137,4082.8311443328857,,4082.8311443328857,27.0,12.0,,168.0
1764613426.122547,16,0,16,,synced,14,0.16611687839818853,16,16,75,75,64.85,197525504,8782414,10113426,4122.546911239624,,4122.546911239624,32.0,4.0,,171.0
1764613438.1543393,18,0,18,,synced,14,0.1662262722903272,18,18,75,75,64.6,198660096,9673575,11328921,4154.33931350708,,4154.33931350708,59.0,4.0,,172.0
1764613450.1938527,20,0,20,,synced,14,0.16611967128036487,19,19,75,75,65.67,200777728,10595687,12517773,4193.852663040161,,4193.852663040161,12.0,12.0,,161.0
1764613462.2341986,22,0,22,,synced,14,0.16610818454992587,21,21,75,75,76.96,200871936,11496403,13716835,4234.198570251465,,4234.198570251465,9.0,4.0,,183.0
1764613474.2714808,24,0,24,,synced,14,0.16615046171051148,23,23,75,75,66.54,202113024,12407520,15006750,4271.4807987213135,,4271.4807987213135,28.0,3.0,,163.0
1764613486.3079886,26,0,26,,synced,14,0.16616115120493857,26,26,75,75,75.5,204025856,13393588,16394472,4307.98864364624,,4307.98864364624,21.0,2.0,,145.0
1764613498.3449483,28,0,28,,synced,14,0.16615491440235272,29,29,75,75,73.84,204345344,14414195,17902656,4344.948291778564,,4344.948291778564,31.0,12.0,,204.0
1764613510.3763876,30,0,30,,synced,14,0.16623115068839636,30,30,75,75,74.0,205914112,15589421,19263262,4376.387596130371,,4376.387596130371,47.0,12.0,,196.0
1764613522.414091,32,1,32,,synced,14,0.16614464691355013,31,31,75,75,86.26,231669760,16599297,20729224,4414.091110229492,,4414.091110229492,35.0,5.0,,307.0
1764613534.454197,34,1,34,,synced,14,0.1661114968547242,33,33,75,75,73.49,221499392,17697203,22157321,4454.196929931641,,4454.196929931641,53.0,16.0,,181.0
1764613546.495148,36,1,36,,synced,14,0.16609983694368038,36,36,75,75,80.78,221708288,18838652,23673688,4495.147943496704,,4495.147943496704,34.0,1.0,,153.0
1764613558.531819,38,1,38,,synced,14,0.16615889668664588,39,39,75,75,76.98,220352512,20024786,25215706,4531.819105148315,,4531.819105148315,23.0,6.0,,179.0
1764613570.5709043,40,1,40,,synced,14,0.1661255797363504,40,40,75,75,73.73,221114368,21061055,26779233,4570.90425491333,,4570.90425491333,33.0,12.0,,139.0
1764613582.612099,42,1,42,,synced,14,0.16609647577259112,41,41,75,75,83.86,221487104,22225194,28346658,4612.098932266235,,4612.098932266235,50.0,5.0,,201.0
1764613594.6533074,44,1,44,,synced,14,0.16609628502527765,43,43,75,75,71.84,223395840,23400608,29919283,4653.3074378967285,,4653.3074378967285,59.0,6.0,,203.0
1764613606.693967,46,1,46,,synced,14,0.1661038560567684,45,45,75,75,82.72,222257152,24617493,31450209,4693.96710395813,,4693.96710395813,73.0,4.0,,199.0
1764613618.7347367,48,1,48,,synced,14,0.1661023398218644,47,47,75,75,81.05,222380032,25778137,33001201,4734.736680984497,,4734.736680984497,38.0,5.0,,175.0
1764613630.7791135,50,1,50,,synced,14,0.16605259241607975,50,50,75,75,75.2,223457280,26934226,34527844,4779.113531112671,,4779.113531112671,40.0,2.0,,171.0
1764613642.8218632,52,1,52,,synced,14,0.16607502931096946,52,52,75,75,85.13,225038336,28037659,36125179,4821.863174438477,,4821.863174438477,31.0,3.0,,154.0
1764613654.856492,54,1,54,,synced,14,0.16618709408653765,54,54,75,75,67.38,225550336,29326699,37659759,4856.492042541504,,4856.492042541504,40.0,4.0,,161.0
1764613666.894163,56,1,56,,synced,14,0.1661450977349794,56,56,75,75,75.88,225742848,30537354,39228131,4894.162893295288,,4894.162893295288,49.0,11.0,,181.0
1764613678.93297,58,1,58,,synced,14,0.1661294158520535,58,58,75,75,75.35,225542144,31809373,40777997,4932.97004699707,,4932.97004699707,37.0,1.0,,162.0
