timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression
1764349093.6504962,8,0,8,,synced,4,,8,8,75,75,3.79,201318400,2083164,2074502,,
1764349105.6764913,10,0,10,,synced,4,0.1663064051933163,9,9,75,75,4.5,201506816,2619539,2595458,,
1764349117.7037098,12,0,12,,synced,4,0.16628948635596325,12,12,75,75,3.81,203153408,3094057,3177703,,
1764349129.7304888,14,0,14,,synced,4,0.16629556513665947,14,14,75,75,3.37,202665984,3538771,3821701,,
1764349141.7479365,16,0,16,,synced,4,0.16642468918999803,16,16,75,75,3.57,202027008,4040128,4417797,,
1764349153.7707813,18,0,18,,synced,4,0.1663499807822983,18,18,75,75,3.02,201023488,4551303,4974544,,
1764349165.7942357,20,0,20,,synced,4,0.1663415461856918,20,20,75,75,3.53,200429568,5059039,5515468,,
1764349177.8103385,22,0,22,,synced,4,0.16644331650740088,22,22,75,75,2.99,200183808,5556020,6119417,,
1764349189.8367262,24,0,24,,synced,4,0.166300975097778,23,23,75,75,2.75,202424320,6062533,6699977,,
1764349201.8631728,26,0,26,,synced,4,0.16630016077887225,25,25,75,75,2.14,201736192,6555082,7276517,,
1764349213.8898919,28,0,28,,synced,4,0.1662963925972464,28,28,75,75,2.18,201994240,7046710,7861491,,
1764349225.9156885,30,0,30,,synced,4,0.16630914840007346,30,30,75,75,1.76,202625024,7483131,8511036,,
1764349237.9428012,32,1,32,,synced,4,0.16629094996969693,32,32,75,75,1.64,246394880,8023274,9085768,,
1764349249.9691706,34,1,34,,synced,4,0.16630122895590957,33,33,75,75,1.39,229412864,8545721,9652445,,
1764349261.9901037,36,1,36,,synced,4,0.16637643474399005,36,36,75,75,1.22,227094528,9046770,10219447,,
1764349274.0217273,38,1,38,,synced,4,0.16622860439898815,40,40,75,75,1.19,226492416,9554274,10871167,,
1764349286.0993886,40,1,40,,synced,4,0.16559497358953582,40,40,75,75,0.93,227135488,10214094,11520024,,
1764349298.4477272,42,1,42,,synced,4,0.16196510835526082,41,41,75,75,0.95,226631680,10726986,12179281,,
1764349310.5027175,44,1,44,,synced,4,0.16590639657290865,45,45,75,75,0.95,227246080,11208302,12859401,,
1764349322.5907185,46,1,46,,synced,4,0.16545332829488069,48,48,75,75,0.74,226893824,11754939,13440818,,
1764349334.6564465,48,1,48,,synced,4,0.16575875143464885,50,50,75,75,0.7,229486592,12285987,14052494,,
1764349346.6807399,50,1,50,,synced,4,0.16632993970560306,51,51,75,75,0.61,229945344,12802770,14648002,,
1764349358.70813,52,1,52,,synced,4,0.16628711627935558,53,53,75,75,0.6,232058880,13265392,15291523,,
1764349370.7357087,54,1,54,,synced,4,0.1662845056472968,56,56,75,75,0.46,231964672,13780559,15861857,,
1764349382.7630117,56,1,56,,synced,4,0.16628831943914865,57,57,75,75,0.39,232103936,14294254,16474904,,
