timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression
1764337657.1275501,2,0,2,,synced,2,,0,0,15,15,1.37,193376256,140377,271281,,
1764337669.1529434,2,0,2,,synced,2,,1,1,15,15,1.3,195743744,177061,311910,,
1764337681.1804547,3,0,3,,synced,2,0.08314271923868514,1,1,15,15,1.18,195579904,196363,369081,,
1764337693.1978123,3,0,3,,synced,2,,1,1,15,15,1.3,195371008,230418,417037,,
1764337705.2138915,4,0,4,,synced,2,0.08322182172776972,1,1,15,15,1.09,194846720,247017,467246,,
1764337717.240196,4,0,4,,synced,2,,2,2,15,15,0.92,194306048,282783,517044,,
1764337729.2671707,5,0,5,,synced,2,0.08314642931991309,2,2,15,15,0.72,194244608,296347,565714,,
1764337741.2935367,5,0,5,,synced,2,,2,2,15,15,0.76,194240512,331820,612705,,
1764337753.321194,6,0,6,,synced,2,0.08314171060214479,2,2,15,15,0.72,194678784,349379,666215,,
1764337765.348255,6,0,6,,synced,2,,4,4,15,15,0.56,194650112,394096,716235,,
1764337777.3755658,7,0,7,,synced,2,0.08314410532980107,4,4,15,15,0.54,194826240,414368,778958,,
1764337789.4021702,7,0,7,,synced,2,,4,4,15,15,0.5,194822144,446391,823124,,
1764337801.4293945,8,0,8,,synced,2,0.08314470362122066,4,4,15,15,0.43,194822144,466859,881099,,
1764337813.4548056,8,0,8,,synced,2,,5,5,15,15,0.33,194080768,507806,935849,,
1764337825.482965,9,0,9,,synced,2,0.08313823989281058,5,5,15,15,0.43,193302528,529384,997152,,
1764337837.5090907,9,0,9,,synced,2,,5,5,15,15,0.37,192503808,566709,1044951,,
1764337849.536727,10,0,10,,synced,2,0.08314185563334348,4,4,15,15,0.35,192475136,581930,1095518,,
1764337861.5624785,10,0,10,,synced,2,,5,5,15,15,0.46,192208896,622008,1141561,,
1764337873.5899196,11,0,11,,synced,2,0.08314320543660855,5,5,15,15,0.36,192864256,638034,1197357,,
1764337885.6113546,11,0,11,,synced,2,,5,5,15,15,0.3,192548864,671027,1238362,,
1764337897.6387267,12,0,12,,synced,2,0.08314368175127469,5,5,15,15,0.25,190984192,692161,1297649,,
1764337909.6650147,12,0,12,,synced,2,,6,6,15,15,0.27,190201856,727348,1338971,,
1764337921.6921542,13,0,13,,synced,2,0.08314529038370316,6,6,15,15,0.31,190857216,747902,1395037,,
1764337933.7181232,13,0,13,,synced,2,,6,6,15,15,0.24,189906944,787228,1444478,,
1764337945.746489,14,0,14,,synced,2,0.08313681280011151,6,6,15,15,0.2,189960192,807665,1504966,,
