timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression
1764412155.2614067,4,0,4,,synced,2,,2,2,15,15,0.44,195633152,259598,556704,,
1764412167.2870066,4,0,4,,synced,2,,2,2,15,15,0.37,195874816,283489,686871,,
1764412179.313331,4,0,4,,synced,2,,2,2,15,15,0.29,195768320,314348,797682,,
1764412191.3396938,4,0,4,,synced,2,,2,2,15,15,0.24,196345856,337798,929941,,
1764412203.3664458,4,0,4,,synced,2,,2,2,15,15,0.19,196046848,362587,1033643,,
1764412215.392825,18,0,18,,synced,2,1.1641076564922013,2,2,15,15,0.16,200613888,426375,1149773,,
1764412227.4178874,18,0,18,,synced,2,,2,2,15,15,0.13,200368128,462703,1272508,,
1764412239.4440527,18,0,18,,synced,2,,2,2,15,15,0.17,201875456,494312,1385118,,
1764412251.4697838,18,0,18,,synced,2,,2,2,15,15,0.14,201826304,522221,1523109,,
1764412263.4957027,18,0,18,,synced,2,,2,2,15,15,0.19,201453568,551593,1630548,,
1764412275.5221047,18,0,18,,synced,2,,2,2,15,15,0.16,201908224,604896,1774549,,
1764412287.5485919,29,0,29,,synced,2,0.9146478017660539,2,2,15,15,0.21,203685888,654636,1884133,,
1764412299.5744286,29,0,29,,synced,2,,3,3,15,15,0.23,203259904,699537,2006281,,
1764412311.6008065,29,0,29,,synced,2,,3,3,15,15,0.27,202764288,720414,2138301,,
1764412323.6272693,36,1,36,,synced,2,0.582049778083586,5,5,15,15,0.36,220221440,792915,2277352,,
1764412335.6539512,36,1,36,,synced,2,,5,5,15,15,0.3,206528512,819405,2390743,,
1764412347.6804307,36,1,36,,synced,2,,4,4,15,15,0.25,205881344,840219,2494367,,
1764412359.6977868,36,1,36,,synced,2,,4,4,15,15,0.2,209002496,904155,2666194,,
1764412371.7217212,43,1,43,,synced,2,0.5821721732590768,4,4,15,15,0.17,209645568,967789,2852286,,
1764412383.7481256,46,1,46,,synced,2,0.24945111647749643,4,4,15,15,0.35,210030592,1044947,2970720,,
1764412395.7742467,48,1,48,,synced,2,0.16630466106204275,4,4,15,15,0.3,210857984,1159648,3123335,,
1764412407.798247,49,1,49,,synced,2,0.08316699652462896,4,4,15,15,0.25,208924672,1199014,3235275,,
1764412419.8253915,49,1,49,,synced,2,,4,4,15,15,0.19,208957440,1233797,3352252,,
1764412431.8514383,49,1,49,,synced,2,,4,4,15,15,0.16,208924672,1260874,3490035,,
1764412443.8773046,49,1,49,,synced,2,,4,4,15,15,0.56,208158720,1292119,3602083,,
