timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression,block_acceptance_latency_ms,block_verification_time_ms,block_execution_time_ms,time_to_finality_seconds,block_delay_total_ms
1764609299.240808,9,0,9,,synced,2,,4,4,15,15,1.57,192507904,507654,727134,5240.808010101318,,5240.808010101318,7.0,2.0,,48.0
1764609311.276732,11,0,11,,synced,2,0.1661692120196368,6,6,15,15,1.33,195174400,602444,1174189,5276.731967926025,,5276.731967926025,8.0,2.0,,49.0
1764609323.300038,13,0,13,,synced,2,0.16634359785475145,7,7,15,15,1.43,194899968,703232,1643606,5300.03809928894,,5300.03809928894,8.0,2.0,,48.0
1764609335.327834,15,0,15,,synced,2,0.1662815061586301,8,8,15,15,1.21,194629632,794665,2108490,5327.833890914917,,5327.833890914917,11.0,1.0,,54.0
1764609347.3625748,17,0,17,,synced,2,0.16618554670111327,8,8,15,15,1.03,193445888,883071,2574261,5362.574815750122,,5362.574815750122,3.0,1.0,,48.0
1764609359.4310002,19,0,19,,synced,2,0.16572170195389466,8,8,15,15,0.8,194052096,975957,3044112,5431.000232696533,,5431.000232696533,7.0,1.0,,55.0
1764609371.4629707,21,0,21,,synced,2,0.1662238117889954,9,9,15,15,0.68,193167360,1062816,3505930,5462.970733642578,,5462.970733642578,8.0,2.0,,51.0
1764609383.4843817,23,0,23,,synced,2,0.16636982211460313,10,10,15,15,0.53,192659456,1167312,3982965,5484.381675720215,,5484.381675720215,7.0,1.0,,58.0
1764609395.5195408,25,0,25,,synced,2,0.166179772244823,11,11,15,15,0.44,192380928,1270724,4462395,5519.540786743164,,5519.540786743164,3.0,1.0,,38.0
1764609407.55383,27,0,27,,synced,2,0.1661917858035865,13,13,15,15,0.38,192864256,1373283,4948316,5553.829908370972,,5553.829908370972,3.0,1.0,,41.0
1764609419.5765975,29,0,29,,synced,2,0.16635104959943992,15,15,15,15,0.43,193003520,1469002,5430577,5576.597452163696,,5576.597452163696,7.0,1.0,,55.0
1764609431.607144,31,0,31,,synced,2,0.16624348466114688,16,16,15,15,0.36,192655360,1561015,5911114,5607.144117355347,,5607.144117355347,11.0,2.0,,59.0
1764609443.6378627,33,1,33,,synced,2,0.1662411093066851,16,16,15,15,0.28,210829312,1669469,6409329,5637.862682342529,,5637.862682342529,8.0,1.0,,53.0
1764609455.6613219,35,1,35,,synced,2,0.16634148021646541,16,16,15,15,0.24,211259392,1762116,6898025,5661.3218784332275,,5661.3218784332275,4.0,1.0,,48.0
1764609467.6952963,37,1,37,,synced,2,0.16619613205152334,18,18,15,15,0.2,211992576,1864689,7392880,5695.296287536621,,5695.296287536621,8.0,1.0,,54.0
1764609479.7300034,39,1,39,,synced,2,0.16618601420601214,19,19,15,15,0.16,211709952,1960770,7895400,5730.003356933594,,5730.003356933594,4.0,1.0,,60.0
1764609491.7642734,41,1,41,,synced,2,0.16619204920608138,19,19,15,15,0.13,212037632,2045059,8372444,5764.273405075073,,5764.273405075073,8.0,2.0,,55.0
1764609503.7903233,43,1,43,,synced,2,0.16630564687087618,21,21,15,15,0.17,211582976,2151291,8867942,5790.323257446289,,5790.323257446289,7.0,2.0,,51.0
1764609515.8171456,45,1,45,,synced,2,0.1662949651504677,23,23,15,15,0.14,211156992,2254667,9369180,5817.145586013794,,5817.145586013794,3.0,1.0,,46.0
1764609527.840516,47,1,47,,synced,2,0.166342707252641,24,24,15,15,0.12,211206144,2358632,9875575,5840.516090393066,,5840.516090393066,4.0,1.0,,40.0
1764609539.8630154,49,1,49,,synced,2,0.16635476087671172,23,23,15,15,0.16,211554304,2464600,10374497,5863.015413284302,,5863.015413284302,7.0,2.0,,46.0
1764609551.8966572,51,1,51,,synced,2,0.16620072549243997,24,24,15,15,0.14,212246528,2555810,10869391,5896.657228469849,,5896.657228469849,3.0,1.0,,49.0
1764609563.9299915,53,1,53,,synced,2,0.16620497341646256,25,25,15,15,0.11,211931136,2649901,11374606,5929.9914836883545,,5929.9914836883545,8.0,1.0,,51.0
1764609575.9525235,55,1,55,,synced,2,0.16635430891675776,25,25,15,15,0.09,211922944,2743908,11864615,5952.523469924927,,5952.523469924927,7.0,1.0,,46.0
1764609587.9884305,57,1,57,,synced,2,0.16616944572580783,26,26,15,15,0.3,212385792,2846534,12367896,5988.430500030518,,5988.430500030518,6.0,2.0,,45.0
