timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression
1764338988.3520672,2,0,2,,synced,4,,1,1,25,25,4.01,190930944,260829,393003,,
1764339000.3823235,2,0,2,,synced,4,,1,1,25,25,3.12,190627840,342318,464792,,
1764339012.4114277,3,0,3,,synced,4,0.08313170961427621,2,2,25,25,2.64,191238144,390476,546729,,
1764339024.4376962,3,0,3,,synced,4,,2,2,25,25,2.22,190849024,469912,613806,,
1764339036.4660623,4,0,4,,synced,4,0.08313681115222678,3,3,25,25,2.04,190545920,507299,689341,,
1764339048.4920254,4,0,4,,synced,4,,3,3,25,25,1.72,191033344,574105,781016,,
1764339060.5205102,5,0,5,,synced,4,0.08313599051374913,2,2,25,25,1.56,191369216,609781,849435,,
1764339072.5357087,5,0,5,,synced,4,,2,2,25,25,1.32,190689280,688362,923224,,
1764339084.5638618,6,0,6,,synced,4,0.08313828273930737,3,3,25,25,1.02,192352256,726062,991527,,
1764339096.589569,6,0,6,,synced,4,,3,3,25,25,0.95,191823872,795398,1079867,,
1764339108.6183763,7,0,7,,synced,4,0.08313376267732678,4,4,25,25,1.04,194072576,834412,1152866,,
1764339120.6397297,7,0,7,,synced,4,,4,4,25,25,1.1,193556480,895196,1245180,,
1764339132.6687555,8,0,8,,synced,4,0.08313225170534128,5,5,25,25,1.16,195182592,940174,1324826,,
1764339144.6880453,8,0,8,,synced,4,,5,5,25,25,0.91,194617344,1009494,1409547,,
1764339156.705732,9,0,9,,synced,4,0.08321068879489976,6,6,25,25,0.93,196046848,1053155,1498610,,
1764339168.7324572,9,0,9,,synced,4,,6,6,25,25,0.72,196042752,1128702,1583053,,
1764339180.760808,10,0,10,,synced,4,0.08313691661698105,6,6,25,25,0.68,196259840,1166727,1658819,,
1764339192.7762222,10,0,10,,synced,4,,6,6,25,25,0.58,195420160,1245977,1743353,,
1764339204.8011422,11,0,11,,synced,4,0.08316063650352515,7,7,25,25,1.07,196075520,1289032,1817812,,
1764339216.8166919,11,0,11,,synced,4,,7,7,25,25,0.91,195145728,1357082,1908223,,
1764339228.8455439,12,0,12,,synced,4,0.08313345289887776,8,8,25,25,0.71,195616768,1408352,1996210,,
1764339240.86993,12,0,12,,synced,4,,9,9,25,25,0.6,194457600,1493705,2066742,,
1764339252.8957326,13,0,13,,synced,4,0.08315453298533351,10,10,25,25,0.58,195751936,1538729,2158459,,
1764339264.9098287,13,0,13,,synced,4,,10,10,25,25,0.54,195428352,1614080,2230543,,
1764339276.939024,14,0,14,,synced,4,0.08313108020434097,10,10,25,25,0.53,195747840,1657862,2307549,,
