timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression
1764426890.846549,7,0,7,,synced,14,,5,5,15,15,3.97,220758016,1830845,2644372,,
1764426902.8739967,9,0,9,,synced,14,0.1662863185775296,6,6,15,15,3.33,222187520,2210600,3137412,,
1764426914.9047751,11,0,11,,synced,14,0.16624028239616453,7,7,15,15,3.13,222785536,2605537,3678682,,
1764426926.928711,13,0,13,,synced,14,0.16633488685625697,8,8,15,15,2.43,222437376,2923517,4207923,,
1764426938.9514432,15,0,15,,synced,14,0.16635153782912382,8,8,15,15,2.13,223338496,3365684,4733001,,
1764426950.9790182,17,0,17,,synced,14,0.16628455838652711,7,7,15,15,1.8,224051200,3725685,5449593,,
1764426963.0053558,19,0,19,,synced,14,0.16630166743996228,9,9,15,15,1.55,222765056,4114229,5958969,,
1764426975.0239282,21,0,21,,synced,14,0.1664091162415944,11,11,15,15,1.82,223272960,4428532,6619004,,
1764426987.0510135,23,0,23,,synced,14,0.16629132906304045,11,11,15,15,1.42,223318016,4727543,7196178,,
1764426999.0717955,25,0,25,,synced,14,0.16637852687292487,11,11,15,15,1.28,223047680,5185693,7780149,,
1764427011.0928478,27,0,27,,synced,14,0.1663747848371442,13,13,15,15,1.32,224129024,5568434,8427663,,
1764427023.1213353,29,0,29,,synced,14,0.16627194477475857,15,15,15,15,1.38,226553856,6025894,9132175,,
1764427035.1362119,31,0,31,,synced,14,0.16646030299810224,16,16,15,15,1.24,227397632,6347417,9898301,,
1764427047.1618762,33,1,33,,synced,14,0.16631097835393882,16,16,15,15,0.97,259428352,6766332,10275988,,
1764427059.1798067,35,1,35,,synced,14,0.1664180033929513,16,16,15,15,0.82,252653568,7157491,10712605,,
1764427071.2057986,37,1,37,,synced,14,0.1663064480552259,17,17,15,15,0.84,250208256,7470894,11355678,,
1764427083.2240996,39,1,39,,synced,14,0.16641287302705532,18,18,15,15,0.72,250101760,7892029,11934090,,
1764427095.2415278,41,1,41,,synced,14,0.16642495993482517,20,20,15,15,0.61,253435904,8250898,12532477,,
1764427107.2677946,43,1,43,,synced,14,0.1663026466194647,22,22,15,15,0.83,252743680,8634954,13341257,,
1764427119.285416,45,1,45,,synced,14,0.16642228554284202,22,22,15,15,0.78,253034496,9093211,14113803,,
1764427131.2999485,47,1,47,,synced,14,0.16646506961478194,23,23,15,15,0.76,253562880,9500189,14869883,,
1764427143.316407,49,1,49,,synced,14,0.16643838932331864,24,24,15,15,0.65,252100608,9926198,15166554,,
1764427155.3389237,51,1,51,,synced,14,0.16635452005102913,25,25,15,15,0.69,252960768,10226397,15791579,,
1764427167.3686829,53,1,53,,synced,14,0.16625436735394097,26,26,15,15,0.61,254771200,10655286,16519680,,
1764427179.3936453,55,1,55,,synced,14,0.1663206860258796,26,26,15,15,0.59,255045632,11181680,17242111,,
