timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression,block_acceptance_latency_ms,block_verification_time_ms,block_execution_time_ms,time_to_finality_seconds,block_delay_total_ms
1764618420.6526215,2,0,2,,synced,9,,1,1,100,100,12.33,190423040,1375047,1406816,12652.621507644653,,12652.621507644653,33.0,3.0,,141.0
1764618432.691632,3,0,3,,synced,9,0.08306330474121636,3,3,100,100,17.08,194633728,1479269,1864128,691.6320323944092,,691.6320323944092,19.0,7.0,,118.0
1764618444.723958,3,0,3,,synced,9,,3,3,100,100,14.46,194744320,2021127,2775123,691.6320323944092,,12723.958015441895,19.0,7.0,,118.0
1764618456.7512195,4,0,4,,synced,9,0.0831444465031919,4,4,100,100,11.33,195219456,2124237,3264429,751.2195110321045,,751.2195110321045,46.0,3.0,,140.0
1764618468.7867286,4,0,4,,synced,9,,4,4,100,100,9.59,194633728,2578682,4261644,751.2195110321045,,12786.728620529175,46.0,3.0,,140.0
1764618480.818,5,0,5,,synced,9,0.08311673487861655,5,5,100,100,13.51,194097152,2680383,4749056,818.000078201294,,818.000078201294,24.0,4.0,,146.0
1764618492.8460946,5,0,5,,synced,9,,6,6,100,100,11.51,195936256,3144894,5735895,818.000078201294,,12846.094608306885,24.0,4.0,,146.0
1764618504.8828683,6,0,6,,synced,9,0.08307874073642124,6,6,100,100,9.74,197423104,3238082,6254133,882.8682899475098,,882.8682899475098,4.0,2.0,,131.0
1764618516.916594,6,0,6,,synced,9,,6,6,100,100,14.36,197332992,3754742,7227138,882.8682899475098,,12916.5940284729,4.0,2.0,,131.0
1764618528.9529877,7,0,7,,synced,9,0.08308136387922944,7,7,100,100,12.23,197406720,3850759,7731278,952.9876708984375,,952.9876708984375,29.0,3.0,,131.0
1764618540.9870577,7,0,7,,synced,9,,7,7,100,100,16.3,197222400,4428550,8639723,952.9876708984375,,12987.05768585205,29.0,3.0,,131.0
1764618553.0240057,8,0,8,,synced,9,0.08307753783235118,8,8,100,100,16.36,198205440,4527345,9142909,1024.005651473999,,1024.005651473999,35.0,3.0,,135.0
1764618565.0604937,8,0,8,,synced,9,,8,8,100,100,13.84,198561792,5140363,10012254,1024.005651473999,,13060.49370765686,35.0,3.0,,135.0
1764618577.0982602,9,0,9,,synced,9,0.08307188909213245,8,8,100,100,10.91,198516736,5232643,10529423,1098.2601642608643,,1098.2601642608643,23.0,3.0,,152.0
1764618589.1342182,9,0,9,,synced,9,,8,8,100,100,9.23,198303744,5824761,11445658,1098.2601642608643,,13134.218215942383,23.0,3.0,,152.0
1764618601.1631303,10,0,10,,synced,9,0.08313303766755673,9,9,100,100,12.95,198631424,5919093,11956416,1163.130283355713,,1163.130283355713,16.0,7.0,,135.0
1764618613.1974204,10,0,10,,synced,9,,9,9,100,100,11.03,197799936,6407960,12959147,1163.130283355713,,13197.420358657837,16.0,7.0,,135.0
1764618625.234728,11,0,11,,synced,9,0.08307505479307928,10,10,100,100,8.8,198639616,6540533,13488285,1234.7280979156494,,1234.7280979156494,31.0,2.0,,137.0
1764618637.2711828,11,0,11,,synced,9,,10,10,100,100,14.0,198139904,7190945,14352417,1234.7280979156494,,13271.182775497437,31.0,2.0,,137.0
1764618649.3053348,12,0,12,,synced,9,0.08309683951379232,11,11,100,100,11.93,198475776,7291313,14866014,1305.3348064422607,,1305.3348064422607,17.0,12.0,,132.0
1764618661.3391383,12,0,12,,synced,9,,12,12,100,100,16.21,198750208,7838953,15813146,1305.3348064422607,,13339.138269424438,17.0,12.0,,132.0
1764618673.3747618,13,0,13,,synced,9,0.08308667978947512,13,13,100,100,15.79,198094848,7929744,16334552,1374.7618198394775,,1374.7618198394775,18.0,4.0,,124.0
1764618685.4099698,13,0,13,,synced,9,,13,13,100,100,12.29,197001216,8519059,17238888,1374.7618198394775,,13409.969806671143,18.0,4.0,,124.0
1764618697.4490037,14,0,14,,synced,9,0.08306314353427427,14,14,100,100,10.4,197300224,8639065,17763478,1449.0036964416504,,1449.0036964416504,17.0,2.0,,121.0
1764618709.4819584,14,0,14,,synced,9,,14,14,100,100,8.8,196718592,9260761,18665834,1449.0036964416504,,13481.958389282227,17.0,2.0,,121.0
