timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression
1764427869.7193456,1,0,1,,synced,14,,0,0,15,15,2.31,200458240,661464,905691,,
1764427881.7428749,2,0,2,,synced,14,0.08317025523743773,0,0,15,15,2.02,205012992,886973,1036702,,
1764427893.757596,2,0,2,,synced,14,,1,1,15,15,2.09,207581184,927702,1213478,,
1764427905.7756348,3,0,3,,synced,14,0.08320825226373922,1,1,15,15,1.84,210632704,1054406,1503834,,
1764427917.792858,3,0,3,,synced,14,,1,1,15,15,1.43,210448384,1193810,1711589,,
1764427929.8114362,4,0,4,,synced,14,0.08320451685653107,1,1,15,15,1.36,214147072,1318472,1991758,,
1764427941.8260071,4,0,4,,synced,14,,3,3,15,15,1.06,212852736,1477990,2238428,,
1764427953.84626,5,0,5,,synced,14,0.08319292486928163,3,3,15,15,0.97,213774336,1600957,2494218,,
1764427965.864544,5,0,5,,synced,14,,3,3,15,15,0.89,213422080,1676876,2696267,,
1764427977.887955,6,0,6,,synced,14,0.08317107325402831,3,3,15,15,2.98,214458368,1909752,2958577,,
1764427989.9027715,6,0,6,,synced,14,,5,5,15,15,2.6,214237184,1969883,3169604,,
1764428001.929573,7,0,7,,synced,14,0.08314762597825687,5,5,15,15,2.02,217415680,2256110,3309876,,
1764428013.944371,7,0,7,,synced,14,,5,5,15,15,1.71,215953408,2296669,3486176,,
1764428025.9633858,8,0,8,,synced,14,0.08320149477294839,4,4,15,15,1.53,217477120,2421901,3751936,,
1764428037.9894476,8,0,8,,synced,14,,5,5,15,15,1.27,215793664,2582234,3977792,,
1764428050.0168073,9,0,9,,synced,14,0.08314376745553097,5,5,15,15,1.07,216547328,2716675,4268268,,
1764428062.0404184,9,0,9,,synced,14,,5,5,15,15,0.92,215498752,2887467,4467908,,
1764428074.0678136,10,0,10,,synced,14,0.08314352188034575,5,5,15,15,1.07,217251840,3026929,4762059,,
1764428086.0841815,10,0,10,,synced,14,,6,6,15,15,0.9,216375296,3082543,5001812,,
1764428098.1112745,11,0,11,,synced,14,0.08314561178801173,6,6,15,15,0.94,217866240,3366085,5143623,,
1764428110.1309063,11,0,11,,synced,14,,6,6,15,15,0.79,216584192,3391460,5304163,,
1764428122.161971,12,0,12,,synced,14,0.08311816292923957,7,7,15,15,0.75,217931776,3640027,5600401,,
1764428134.181678,12,0,12,,synced,14,,8,8,15,15,0.64,215941120,3668722,5773651,,
1764428146.2080023,13,0,13,,synced,14,0.08315092603275917,8,8,15,15,0.54,216645632,3803829,6084286,,
1764428158.2310932,13,0,13,,synced,14,,8,8,15,15,0.42,216178688,3949142,6270286,,
