timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression
1764419234.2958412,3,0,3,,synced,4,,2,2,15,15,0.8,207163392,486510,813172,,
1764419246.3158188,4,0,4,,synced,4,0.0831948307899326,3,3,15,15,0.69,207491072,590043,963591,,
1764419258.3418143,5,0,5,,synced,4,0.08315319929958916,2,2,15,15,0.59,210792448,740698,1191164,,
1764419270.3627205,6,0,6,,synced,4,0.08318840381373535,3,3,15,15,0.46,212590592,870039,1403640,,
1764419282.3883147,7,0,7,,synced,4,0.08315597387561109,3,3,15,15,0.39,213577728,979070,1585589,,
1764419294.4028018,8,0,8,,synced,4,0.08323285027977724,4,4,15,15,0.33,216231936,1072340,1750722,,
1764419306.417632,9,0,9,,synced,4,0.0832304719081699,4,4,15,15,0.25,216485888,1163159,1897178,,
1764419318.444194,10,0,10,,synced,4,0.08314928256628062,6,6,15,15,0.21,215068672,1275589,2068750,,
1764419330.469808,12,0,12,,synced,4,0.16631167407669462,6,6,15,15,0.16,215740416,1437224,2288984,,
1764419342.4978142,12,0,12,,synced,4,,7,7,15,15,0.14,216354816,1540760,2434876,,
1764419354.5242927,13,0,13,,synced,4,0.08314985950298029,6,6,15,15,0.12,216875008,1654361,2601938,,
1764419366.5500195,14,0,14,,synced,4,0.08315505723940382,7,7,15,15,0.09,218636288,1760730,2757074,,
1764419378.5713625,16,0,16,,synced,4,0.16637076250139152,7,7,15,15,0.08,218890240,1929238,3023080,,
1764419390.5975804,17,0,17,,synced,4,0.08315166124541534,7,7,15,15,0.06,220258304,2044756,3230588,,
1764419402.6246262,17,0,17,,synced,4,,8,8,15,15,0.13,220229632,2165414,3388173,,
1764419414.641324,18,0,18,,synced,4,0.08321753693785311,8,8,15,15,0.11,220016640,2265251,3551949,,
1764419426.6679747,19,0,19,,synced,4,0.08314866937376521,10,10,15,15,0.15,219361280,2380966,3714547,,
1764419438.6944816,20,0,20,,synced,4,0.0831496633436041,10,10,15,15,0.13,218173440,2502750,3885274,,
1764419450.7199922,21,0,21,,synced,4,0.08315655255383833,11,11,15,15,0.18,220094464,2628454,4099570,,
1764419462.748453,22,0,22,,synced,4,0.08313615694715078,10,10,15,15,0.37,219688960,2744425,4293303,,
1764419474.775192,24,0,24,,synced,4,0.16629611567724875,12,12,15,15,0.29,220991488,2889558,4581945,,
1764419486.8015306,24,0,24,,synced,4,,12,12,15,15,0.65,219537408,2947022,4729037,,
1764419498.8273728,25,0,25,,synced,4,0.0831542593207404,13,13,15,15,0.55,218308608,3064133,4904202,,
1764419510.8527975,26,0,26,,synced,4,0.0831571460783353,12,12,15,15,0.5,219492352,3192061,5069837,,
1764419522.8835874,27,0,27,,synced,4,0.08312006213140936,13,13,15,15,0.42,219430912,3300722,5223271,,
