timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression
1764421031.5949426,1,0,1,,synced,9,,0,0,15,15,2.08,202895360,517662,590832,,
1764421043.6119123,2,0,2,,synced,9,0.0832156547418851,0,0,15,15,1.76,204308480,566993,690070,,
1764421055.6388104,2,0,2,,synced,9,,1,1,15,15,1.88,209174528,669629,854586,,
1764421067.659994,3,0,3,,synced,9,0.0831864849887044,1,1,15,15,1.67,211021824,778546,948107,,
1764421079.6838238,4,0,4,,synced,9,0.08316817563464873,1,1,15,15,3.62,214228992,873361,1271376,,
1764421091.7083762,4,0,4,,synced,9,,1,1,15,15,2.82,213123072,969471,1349609,,
1764421103.7262917,5,0,5,,synced,9,0.08320910569371497,2,2,15,15,2.46,214962176,1103955,1683271,,
1764421115.7442133,5,0,5,,synced,9,,2,2,15,15,3.17,213909504,1134865,1750160,,
1764421127.7668176,5,0,5,,synced,9,,2,2,15,15,2.76,213671936,1280704,1939310,,
1764421139.7923377,6,0,6,,synced,9,0.08315648660719499,3,3,15,15,2.33,213065728,1322076,2023048,,
1764421151.8141873,6,0,6,,synced,9,,4,4,15,15,1.89,215269376,1502015,2209266,,
1764421163.8327975,7,0,7,,synced,9,0.08320429568076226,4,4,15,15,2.71,214491136,1543033,2307685,,
1764421175.8588092,7,0,7,,synced,9,,4,4,15,15,2.18,214761472,1644304,2474175,,
1764421187.885136,8,0,8,,synced,9,0.08315090954831948,4,4,15,15,1.84,213360640,1743269,2567462,,
1764421199.9107952,9,0,9,,synced,9,0.08315552379811357,5,5,15,15,4.23,216383488,1905257,2885467,,
1764421211.9368143,9,0,9,,synced,9,,5,5,15,15,3.29,215506944,2004793,2962614,,
1764421223.9638484,10,0,10,,synced,9,0.08314601890370306,4,4,15,15,2.87,219570176,2127417,3169749,,
1764421235.9825926,10,0,10,,synced,9,,4,4,15,15,3.7,218820608,2157691,3240141,,
1764421248.0087943,10,0,10,,synced,9,,5,5,15,15,3.21,219422720,2330863,3446595,,
1764421260.0310855,11,0,11,,synced,9,0.08317882047099359,5,5,15,15,2.94,217767936,2407065,3546020,,
1764421272.058038,12,0,12,,synced,9,0.0831465826089344,5,5,15,15,2.29,219410432,2586483,3697038,,
1764421284.083871,12,0,12,,synced,9,,5,5,15,15,1.94,218394624,2621400,3791247,,
1764421296.1102889,13,0,13,,synced,9,0.0831502781991986,6,6,15,15,1.81,218669056,2797390,3982562,,
1764421308.1242368,13,0,13,,synced,9,,6,6,15,15,2.56,217571328,2830042,4064424,,
1764421320.150281,14,0,14,,synced,9,0.08315286299992555,6,6,15,15,1.99,218284032,2964113,4251990,,
