timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression
1764422905.0882187,8,0,8,,synced,2,,6,6,15,15,0.56,210817024,754913,800078,,
1764422917.113521,10,0,10,,synced,2,0.16631598373076495,6,6,15,15,0.43,214310912,954485,1085199,,
1764422929.1403854,12,0,12,,synced,2,0.16629438494815818,7,7,15,15,0.37,216625152,1157794,1433269,,
1764422941.1666017,14,0,14,,synced,2,0.16630334556946214,8,8,15,15,0.36,216522752,1348117,1785325,,
1764422953.1932616,16,0,16,,synced,2,0.1662972101759538,7,7,15,15,0.31,215490560,1511589,2015306,,
1764422965.209409,18,0,18,,synced,2,0.16644269894219918,9,9,15,15,0.33,216657920,1666089,2343919,,
1764422977.2240245,20,0,20,,synced,2,0.1664639200523089,10,10,15,15,0.33,216059904,1839135,2616393,,
1764422989.2574306,22,0,22,,synced,2,0.1662039822147683,11,11,15,15,0.28,215130112,2051728,2936977,,
1764423001.2748013,24,0,24,,synced,2,0.16642575566557483,12,12,15,15,0.3,215449600,2210803,3250184,,
1764423013.3007913,26,0,26,,synced,2,0.16630647443179666,12,12,15,15,0.25,214638592,2401558,3472203,,
1764423025.3277202,28,0,28,,synced,2,0.16629349157638212,13,13,15,15,0.21,215588864,2534812,3776895,,
1764423037.3479233,30,0,30,,synced,2,0.16638653948738016,15,15,15,15,0.24,218816512,2735991,4068161,,
1764423049.376808,32,1,32,,synced,2,0.16626645431505196,15,15,15,15,0.28,255324160,2977272,4444774,,
1764423061.4037163,35,1,35,,synced,2,0.24944066262116532,17,17,15,15,0.38,240050176,3158869,4833585,,
1764423073.4297884,37,1,37,,synced,2,0.16630534024680954,18,18,15,15,0.32,239304704,3349376,5188949,,
1764423085.447959,38,1,38,,synced,2,0.08320733942668188,19,19,15,15,0.32,238919680,3482979,5383078,,
1764423097.4743035,41,1,41,,synced,2,0.24945235774569063,20,20,15,15,0.49,240443392,3692630,5740483,,
1764423109.490888,43,1,43,,synced,2,0.1664366424226054,20,20,15,15,0.42,240537600,3888165,6091714,,
1764423121.5172226,44,1,44,,synced,2,0.08315085514971492,22,22,15,15,0.32,242565120,4040853,6292765,,
1764423133.533854,47,1,47,,synced,2,0.2496539927805584,24,24,15,15,0.35,244670464,4255711,6640308,,
1764423145.5601282,49,1,49,,synced,2,0.1663025444150046,23,23,15,15,0.27,243273728,4452446,6900998,,
1764423157.586691,51,1,51,,synced,2,0.16629855524228704,23,23,15,15,0.3,243761152,4648976,7241826,,
1764423169.614793,53,1,53,,synced,2,0.16627727080122492,25,25,15,15,0.26,243130368,4836948,7611466,,
1764423181.6409032,55,1,55,,synced,2,0.16630481272417952,26,26,15,15,0.27,243671040,5036913,7948371,,
1764423193.6668189,56,1,56,,synced,2,0.08315375156229103,27,27,15,15,0.23,243552256,5215247,8255290,,
