timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression
1764416139.5745733,6,0,6,,synced,14,,3,3,15,15,17.03,216489984,1711017,2127863,,
1764416151.6036696,8,0,8,,synced,14,0.16626352797566607,4,4,15,15,20.17,226729984,2198446,2766216,,
1764416163.6310625,10,0,10,,synced,14,0.1662870767237128,5,5,15,15,27.31,228941824,2687671,3343546,,
1764416175.6593847,12,0,12,,synced,14,0.16627422872823308,6,6,15,15,30.14,229433344,3159071,3826286,,
1764416187.6869261,14,0,14,,synced,14,0.1662850231524408,7,7,15,15,33.98,230735872,3550505,4365246,,
1764416199.7150319,16,0,16,,synced,14,0.1662772213625292,7,7,15,15,26.6,230023168,4006393,4895148,,
1764416211.742292,18,0,18,,synced,14,0.1662889127846349,8,8,15,15,27.46,230178816,4487504,5434003,,
1764416223.772122,20,0,20,,synced,14,0.1662533887428849,9,9,15,15,31.93,229163008,5010394,5927110,,
1764416235.8019738,22,0,22,,synced,14,0.16625308560644364,10,10,15,15,34.12,230830080,5555547,6419895,,
1764416247.8348627,24,0,24,,synced,14,0.1662111250587829,11,11,15,15,40.32,231460864,6127192,7025503,,
1764416259.8562067,26,0,26,,synced,14,0.1663707493029069,12,12,15,15,32.22,229638144,6551002,7543666,,
1764416271.8851476,28,0,28,,synced,14,0.16626567658417377,14,14,15,15,35.97,231960576,7005520,8284447,,
1764416283.9094782,30,0,30,,synced,14,0.16632942521882887,15,15,15,15,40.68,228810752,7431270,8726133,,
1764416295.9328902,32,1,32,,synced,14,0.1663421333141119,15,15,15,15,39.83,264691712,7886685,9218854,,
1764416307.9682133,34,1,34,,synced,14,0.16617750734531378,16,16,15,15,45.39,257867776,8370093,9725640,,
1764416320.0028195,36,1,36,,synced,14,0.16618740685943287,17,17,15,15,35.49,250146816,8884099,10335894,,
1764416332.475053,38,1,38,,synced,14,0.16035620200427284,18,18,15,15,30.26,249954304,9342399,10846551,,
1764416344.5056968,40,1,40,,synced,14,0.1662421437800347,19,19,15,15,34.41,250019840,9764585,11316282,,
1764416356.5327928,42,1,42,,synced,14,0.16629118072196106,20,20,15,15,39.21,250998784,10221246,11975024,,
1764416368.5627863,44,1,44,,synced,14,0.16625112842603024,21,21,15,15,44.71,249647104,10732793,12522525,,
1764416380.5897768,46,1,46,,synced,14,0.16629264106899785,22,22,15,15,35.37,250241024,11245126,13042138,,
1764416392.6100245,48,1,48,,synced,14,0.16638592234343258,22,22,15,15,37.31,251887616,11783881,13636978,,
1764416404.6254282,50,1,50,,synced,14,0.16645300000063495,23,23,15,15,38.27,251211776,12224719,14267231,,
1764416416.646297,52,1,52,,synced,14,0.16637732570729336,25,25,15,15,42.08,252256256,12718862,14805329,,
1764416428.6678357,54,1,54,,synced,14,0.16636805355631754,25,25,15,15,45.93,251535360,13175633,15317512,,
