timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression
1764338556.040549,6,0,6,,synced,4,,3,3,25,25,11.02,197210112,614744,760876,,
1764338568.0927296,7,0,7,,synced,4,0.0829725374278625,5,5,25,25,10.79,198127616,733547,887318,,
1764338580.138731,8,0,8,,synced,4,0.08301509886512295,6,6,25,25,11.52,197976064,834608,1038690,,
1764338592.180774,9,0,9,,synced,4,0.08304238761119553,7,7,25,25,11.2,199786496,943341,1180625,,
1764338604.2147484,10,0,10,,synced,4,0.08309806602576167,6,6,25,25,10.98,203452416,1035509,1331311,,
1764338616.2667358,11,0,11,,synced,4,0.08297386696605255,7,7,25,25,10.59,203481088,1146276,1472512,,
1764338628.3007271,12,0,12,,synced,4,0.08309794913514064,8,8,25,25,10.73,203571200,1253724,1604123,,
1764338640.3427377,13,0,13,,synced,4,0.08304261121532923,9,9,25,25,10.41,202596352,1356759,1759180,,
1764338652.3827329,14,0,14,,synced,4,0.08305651156251362,9,9,25,25,10.04,202489856,1452775,1900879,,
1764338664.4217367,15,0,15,,synced,4,0.0830633508004576,10,10,25,25,10.67,202006528,1550438,2066640,,
1764338676.4482448,16,0,16,,synced,4,0.08314965510163377,12,12,25,25,9.78,201596928,1667216,2192695,,
1764338688.4757361,17,0,17,,synced,4,0.08314285768090462,13,13,25,25,8.74,202870784,1773257,2328105,,
1764338700.5167432,18,0,18,,synced,4,0.0830495320298076,14,14,25,25,8.74,202051584,1890063,2461859,,
1764338712.545733,19,0,19,,synced,4,0.08313250050938255,13,13,25,25,8.37,201351168,1979930,2624556,,
1764338724.586736,20,0,20,,synced,4,0.08304955998506801,14,14,25,25,8.14,201965568,2074881,2781327,,
1764338736.6211455,21,0,21,,synced,4,0.08309506154730413,15,15,25,25,7.35,201375744,2175818,2922950,,
1764338748.6397552,22,0,22,,synced,4,0.0832042989818845,16,16,25,25,6.09,200257536,2277902,3082837,,
1764338760.6657555,23,0,23,,synced,4,0.08315316632891363,16,16,25,25,5.31,200744960,2392390,3233611,,
1764338772.6928535,24,0,24,,synced,4,0.08314557717512065,17,17,25,25,4.57,200994816,2491479,3388350,,
1764338784.7167456,25,0,25,,synced,4,0.08316774521438919,19,19,25,25,3.55,200888320,2618666,3558545,,
1764338796.7444682,26,0,26,,synced,4,0.08314125903097104,20,20,25,25,3.23,200757248,2711513,3720005,,
1764338808.7702544,27,0,27,,synced,4,0.08315464673801362,21,21,25,25,2.8,200220672,2825285,3876864,,
1764338820.7970057,28,0,28,,synced,4,0.08314797377385005,20,20,25,25,2.37,200491008,2920268,4041620,,
1764338832.8244455,29,0,29,,synced,4,0.08314321367730033,21,21,25,25,2.15,200212480,3039290,4173394,,
1764338844.8515508,30,0,30,,synced,4,0.08314552607995317,23,23,25,25,1.9,200245248,3136528,4325633,,
