timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression,block_acceptance_latency_ms,block_verification_time_ms,block_execution_time_ms,time_to_finality_seconds,block_delay_total_ms
1764613904.4153779,6,0,6,,synced,14,,5,5,75,75,26.62,195731456,3267795,3697291,8415.377855300903,,8415.377855300903,37.0,3.0,,193.0
1764613916.4457407,7,0,7,,synced,14,0.08312301240854976,6,6,75,75,26.95,196632576,3775789,4694256,8445.740699768066,,8445.740699768066,48.0,9.0,,186.0
1764613928.479998,8,0,8,,synced,14,0.08309611185534702,7,7,75,75,22.81,196370432,4338962,5665145,8479.998111724854,,8479.998111724854,36.0,2.0,,172.0
1764613940.514697,9,0,9,,synced,14,0.08309306307209756,9,9,75,75,27.35,197300224,5045300,6621916,8514.697074890137,,8514.697074890137,60.0,2.0,,212.0
1764613952.5481248,10,0,10,,synced,14,0.0831018412757336,10,10,75,75,29.31,198938624,5631235,7713388,8548.12479019165,,8548.12479019165,22.0,8.0,,179.0
1764613964.5797615,11,0,11,,synced,14,0.0831142116150053,11,11,75,75,32.37,198369280,6173328,8827034,8579.761505126953,,8579.761505126953,49.0,10.0,,204.0
1764613976.6151097,12,0,12,,synced,14,0.08308858084510413,11,11,75,75,27.47,199741440,6808596,9806880,8615.10968208313,,8615.10968208313,46.0,2.0,,192.0
1764613988.6442206,13,0,13,,synced,14,0.08313166347919286,13,13,75,75,23.4,199606272,7445442,10792341,8644.22059059143,,8644.22059059143,25.0,4.0,,141.0
1764614000.6795123,14,0,14,,synced,14,0.08308897094260041,14,14,75,75,27.6,199999488,7865622,11620171,8679.51226234436,,8679.51226234436,53.0,8.0,,197.0
1764614012.7065241,15,0,15,,synced,14,0.08314617219121108,16,16,75,75,27.36,198615040,8265917,12518922,8706.524133682251,,8706.524133682251,15.0,3.0,,129.0
1764614024.7370236,16,0,16,,synced,14,0.08312206849475458,16,16,75,75,32.16,198594560,8691914,13343544,8737.02359199524,,8737.02359199524,22.0,22.0,,165.0
1764614036.7723954,17,0,17,,synced,14,0.08308841789407007,17,17,75,75,27.51,199065600,9124362,14192007,8772.395372390747,,8772.395372390747,37.0,5.0,,170.0
1764614048.7977598,18,0,18,,synced,14,0.08315756319923176,17,17,75,75,23.43,198320128,9511032,15085139,8797.759771347046,,8797.759771347046,32.0,3.0,,170.0
1764614060.8252802,19,0,19,,synced,14,0.08314265661021351,18,18,75,75,29.35,199467008,9961431,16060347,8825.28018951416,,8825.28018951416,37.0,7.0,,158.0
1764614072.862028,20,0,20,,synced,14,0.08307892010540235,19,19,75,75,29.71,199016448,10535072,17045080,8862.027883529663,,8862.027883529663,59.0,4.0,,201.0
1764614084.8865013,21,0,21,,synced,14,0.08316372487555443,20,20,75,75,32.56,198316032,10987878,18096574,8886.50131225586,,8886.50131225586,20.0,2.0,,148.0
1764614096.9121249,22,0,22,,synced,14,0.08315577109283884,21,21,75,75,27.56,198815744,11487113,19123472,8912.124872207642,,8912.124872207642,19.0,11.0,,133.0
1764614108.9510522,23,0,23,,synced,14,0.08306387884040853,22,22,75,75,23.39,201138176,12088483,20115700,8951.052188873291,,8951.052188873291,68.0,7.0,,195.0
1764614120.9862492,24,0,24,,synced,14,0.08308962440526335,23,23,75,75,28.78,200450048,12477741,20964815,8986.249208450317,,8986.249208450317,38.0,6.0,,157.0
1764614133.0286875,25,0,25,,synced,14,0.08303966171056393,24,24,75,75,36.46,200982528,13137233,22026817,9028.687477111816,,9028.687477111816,36.0,3.0,,191.0
1764614146.8926964,26,0,26,,synced,14,0.072129209304482,25,25,75,75,30.85,200978432,13531641,22893945,10892.696380615234,,10892.696380615234,8.0,2.0,,122.0
1764614158.9300005,27,0,27,,synced,14,0.08307507947464783,26,26,75,75,26.18,201031680,13986927,23749021,10930.00054359436,,10930.00054359436,55.0,6.0,,209.0
1764614170.9657068,28,0,28,,synced,14,0.08308610866681203,27,27,75,75,33.44,200097792,14504967,24684964,10965.706825256348,,10965.706825256348,7.0,1.0,,126.0
1764614183.001315,29,0,29,,synced,14,0.08308678512707751,28,28,75,75,28.37,200314880,15026832,25740499,11001.315116882324,,11001.315116882324,54.0,2.0,,187.0
1764614195.033746,30,0,30,,synced,14,0.08310872585704517,29,29,75,75,33.45,200200192,15561304,26749280,11033.746004104614,,11033.746004104614,51.0,9.0,,172.0
