timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression
1764348240.8730307,4,0,4,,synced,2,,4,4,45,45,1.01,194854912,475889,629676,,
1764348252.8891237,5,0,5,,synced,2,0.08322172595500475,6,6,45,45,1.0,195051520,578170,766244,,
1764348264.915078,6,0,6,,synced,2,0.0831534844970237,6,6,45,45,0.85,194424832,688454,901973,,
1764348276.9419436,7,0,7,,synced,2,0.08314718258430269,7,7,45,45,0.66,193921024,797037,1044516,,
1764348288.9626951,8,0,8,,synced,2,0.08318947463248051,8,8,45,45,0.56,193523712,911344,1184800,,
1764348300.9888706,9,0,9,,synced,2,0.08315195467472417,8,8,45,45,0.43,191934464,1022610,1326027,,
1764348313.0047112,10,0,10,,synced,2,0.08322347466832472,9,9,45,45,0.44,191684608,1128433,1476436,,
1764348325.0319254,11,0,11,,synced,2,0.08314477284557703,11,11,45,45,0.45,192020480,1242313,1616020,,
1764348337.0476966,12,0,12,,synced,2,0.08322395520581981,13,13,45,45,0.51,192688128,1349665,1769958,,
1764348349.0753367,13,0,13,,synced,2,0.08314182926399699,15,15,45,45,0.43,191369216,1458719,1916445,,
1764348361.101944,14,0,14,,synced,2,0.08314896937542501,16,16,45,45,0.4,192942080,1569562,2071640,,
1764348373.1312635,15,0,15,,synced,2,0.08313022178364111,17,17,45,45,0.34,192434176,1675729,2217157,,
1764348385.1584888,16,0,16,,synced,2,0.08314469702843083,18,18,45,45,0.29,193077248,1786432,2365940,,
1764348397.182397,17,0,17,,synced,2,0.08316763472408331,19,19,45,45,0.36,192495616,1892130,2515899,,
1764348409.210046,18,0,18,,synced,2,0.08314176663686612,19,19,45,45,0.31,191860736,1998947,2659457,,
1764348421.226699,19,0,19,,synced,2,0.0832178473432614,19,19,45,45,0.24,192884736,2109386,2812844,,
1764348433.2542136,20,0,20,,synced,2,0.08314269781314476,21,21,45,45,0.2,193331200,2211051,2958081,,
1764348445.2815526,21,0,21,,synced,2,0.08314391084573945,21,21,45,45,0.17,193445888,2316933,3109618,,
1764348457.3091228,22,0,22,,synced,2,0.08314231215530604,23,23,45,45,0.21,193810432,2424058,3263257,,
1764348469.3364692,23,0,23,,synced,2,0.08314385975261995,24,24,45,45,0.17,193282048,2540900,3414176,,
1764348481.362208,24,0,24,,synced,2,0.08315497480908057,24,24,45,45,0.13,193134592,2658019,3570548,,
1764348493.3890126,25,0,25,,synced,2,0.0831476045501875,26,26,45,45,0.11,193167360,2765510,3719101,,
1764348505.4157057,26,0,26,,synced,2,0.08314837596764243,26,26,45,45,0.17,195235840,2882398,3878490,,
1764348517.444501,27,0,27,,synced,2,0.08313384506560081,28,28,45,45,0.13,195448832,2993692,4037471,,
1764348529.461922,28,0,28,,synced,2,0.0832125294940154,29,29,45,45,0.11,195461120,3104924,4191090,,
