timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression
1764334775.6848078,2,0,2,,synced,9,,0,0,10,10,2.25,192712704,396757,593750,,
1764334787.7037022,2,0,2,,synced,9,,0,0,10,10,1.91,192372736,453579,668718,,
1764334799.734716,3,0,3,,synced,9,0.08311851541987395,0,0,10,10,1.76,195002368,504346,745320,,
1764334811.760475,3,0,3,,synced,9,,0,0,10,10,1.8,194953216,555451,839901,,
1764334823.7875588,4,0,4,,synced,9,0.08314567442093553,1,1,10,10,2.26,195260416,588211,924685,,
1764334835.8037198,4,0,4,,synced,9,,1,1,10,10,2.15,195252224,660710,992457,,
1764334847.8331017,5,0,5,,synced,9,0.08312979010852962,1,1,10,10,2.37,195731456,694862,1079286,,
1764334859.8478413,5,0,5,,synced,9,,1,1,10,10,2.23,194777088,765432,1145630,,
1764334871.8662395,6,0,6,,synced,9,0.08320576305541476,1,1,10,10,2.27,195244032,801628,1231194,,
1764334883.8902447,6,0,6,,synced,9,,2,2,10,10,2.17,195260416,878052,1297469,,
1764334895.9197347,7,0,7,,synced,9,0.08312904374954341,3,3,10,10,1.99,196440064,929856,1376499,,
1764334907.9349513,7,0,7,,synced,9,,3,3,10,10,1.55,195776512,1001199,1456546,,
1764334919.9594288,8,0,8,,synced,9,0.08316369684338326,3,3,10,10,1.46,196038656,1031413,1531256,,
1764334931.9734151,8,0,8,,synced,9,,3,3,10,10,1.23,196005888,1110851,1600487,,
1764334944.0017262,9,0,9,,synced,9,0.08313719181533433,3,3,10,10,1.1,196067328,1149446,1682616,,
1764334956.0287316,9,0,9,,synced,9,,4,4,10,10,0.93,195072000,1218797,1792484,,
1764334968.0791247,10,0,10,,synced,9,0.08298484467051548,3,3,10,10,0.8,197562368,1239896,1871597,,
1764334980.0964925,10,0,10,,synced,9,,3,3,10,10,0.82,196931584,1330547,1943234,,
1764334992.1168747,11,0,11,,synced,9,0.08319203051930538,3,3,10,10,1.16,196812800,1362563,2018822,,
1764335004.1440594,11,0,11,,synced,9,,3,3,10,10,1.33,196513792,1454862,2126054,,
1764335016.1641874,12,0,12,,synced,9,0.08319378953588033,3,3,10,10,1.43,200761344,1501833,2197939,,
1764335028.192447,12,0,12,,synced,9,,4,4,10,10,1.72,200146944,1577244,2305249,,
1764335040.2184088,13,0,13,,synced,9,0.08315343174359355,4,4,10,10,1.6,199979008,1599883,2363992,,
1764335052.233398,13,0,13,,synced,9,,4,4,10,10,1.51,199507968,1688940,2444492,,
1764335064.2549648,14,0,14,,synced,9,0.0831838321072904,4,4,10,10,1.55,199372800,1707446,2512285,,
