timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression
1764418376.7906768,2,0,2,,synced,2,,0,0,15,15,0.57,200044544,206123,313940,,
1764418388.8156238,2,0,2,,synced,2,,1,1,15,15,0.48,199192576,249130,396691,,
1764418400.8414807,3,0,3,,synced,2,0.08315415710912548,1,1,15,15,0.45,204795904,306448,481589,,
1764418412.8586872,3,0,3,,synced,2,,1,1,15,15,0.38,203763712,355161,565868,,
1764418424.885389,4,0,4,,synced,2,0.08314831497898922,1,1,15,15,0.29,204177408,411352,646873,,
1764418436.9008167,4,0,4,,synced,2,,2,2,15,15,0.25,203345920,460134,740127,,
1764418448.9270823,5,0,5,,synced,2,0.0831513315520334,2,2,15,15,0.21,209813504,524803,904029,,
1764418460.9486706,5,0,5,,synced,2,,2,2,15,15,0.16,209219584,586184,998437,,
1764418472.9754007,6,0,6,,synced,2,0.08314812047523339,2,2,15,15,0.14,211111936,637237,1076747,,
1764418484.993601,6,0,6,,synced,2,,3,3,15,15,0.1,210898944,690459,1164257,,
1764418497.0205767,7,0,7,,synced,2,0.08314642272684958,3,3,15,15,0.24,210698240,744352,1248857,,
1764418509.0473168,7,0,7,,synced,2,,3,3,15,15,0.2,209842176,785511,1333992,,
1764418521.0734687,8,0,8,,synced,2,0.08315211787506743,3,3,15,15,0.22,212537344,845841,1423410,,
1764418533.0999703,8,0,8,,synced,2,,5,5,15,15,0.19,210595840,882702,1514479,,
1764418545.1150544,9,0,9,,synced,2,0.08322871464313414,5,5,15,15,0.15,211660800,951569,1676650,,
1764418557.1379762,9,0,9,,synced,2,,5,5,15,15,0.12,210550784,1005969,1768520,,
1764418569.157959,10,0,10,,synced,2,0.08319479448586627,5,5,15,15,0.1,213307392,1069516,1926253,,
1764418581.1809156,10,0,10,,synced,2,,6,6,15,15,0.08,212959232,1128595,2022745,,
1764418593.2011936,11,0,11,,synced,2,0.08319275160809811,6,6,15,15,0.07,212033536,1180819,2105656,,
1764418605.2180936,11,0,11,,synced,2,,6,6,15,15,0.05,210481152,1232308,2173443,,
1764418617.2443,12,0,12,,synced,2,0.08315174202069266,5,5,15,15,0.04,210595840,1293236,2267448,,
1764418629.2707922,12,0,12,,synced,2,,7,7,15,15,0.2,208809984,1345517,2355729,,
1764418641.2912877,13,0,13,,synced,2,0.0831912467413173,7,7,15,15,0.38,210886656,1405347,2446475,,
1764418653.316483,13,0,13,,synced,2,,7,7,15,15,0.32,209674240,1447648,2531975,,
1764418665.3424754,14,0,14,,synced,2,0.08315322073054227,7,7,15,15,0.25,211238912,1505001,2616487,,
