timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression,block_acceptance_latency_ms,block_verification_time_ms,block_execution_time_ms,time_to_finality_seconds,block_delay_total_ms
1764617002.7712767,2,0,2,,synced,4,,0,0,50,50,0.61,191950848,331272,504907,10771.276712417603,,10771.276712417603,11.0,3.0,,66.0
1764617014.8059669,2,0,2,,synced,4,,1,1,50,50,0.47,195043328,474234,951440,10771.276712417603,,22805.96685409546,11.0,3.0,,66.0
1764617026.8418524,3,0,3,,synced,4,0.08308487098700584,1,1,50,50,0.4,196685824,505484,1323717,10841.85242652893,,10841.85242652893,3.0,2.0,,66.0
1764617038.8748617,3,0,3,,synced,4,,3,3,50,50,0.49,199565312,651789,1809232,10841.85242652893,,22874.86171722412,3.0,2.0,,66.0
1764617050.9111562,4,0,4,,synced,4,0.0830820484908073,3,3,50,50,0.46,200597504,692964,2218664,10911.156177520752,,10911.156177520752,11.0,1.0,,62.0
1764617062.932605,4,0,4,,synced,4,,4,4,50,50,0.61,199569408,844022,2719367,10911.156177520752,,22932.605028152466,11.0,1.0,,62.0
1764617074.966792,5,0,5,,synced,4,0.08309659750832486,4,4,50,50,0.47,201687040,875544,3123622,10966.792106628418,,10966.792106628418,12.0,2.0,,70.0
1764617086.988828,5,0,5,,synced,4,,5,5,50,50,0.4,201826304,1005590,3644801,10966.792106628418,,22988.82794380188,12.0,2.0,,70.0
1764617099.0235765,6,0,6,,synced,4,0.08309272067412989,6,6,50,50,0.34,202063872,1046287,4062414,11023.576498031616,,11023.576498031616,3.0,2.0,,64.0
1764617111.051995,6,0,6,,synced,4,,7,7,50,50,0.26,201736192,1227112,4538906,11023.576498031616,,23051.995038986206,3.0,2.0,,64.0
1764617123.0783515,7,0,7,,synced,4,0.08315070349337494,6,6,50,50,0.22,201183232,1265046,4949609,11078.351497650146,,11078.351497650146,16.0,1.0,,73.0
1764617135.1001127,7,0,7,,synced,4,,8,8,50,50,0.17,201056256,1433876,5434616,11078.351497650146,,23100.112676620483,16.0,1.0,,73.0
1764617147.135029,8,0,8,,synced,4,0.08309156180963871,8,8,50,50,0.14,201842688,1473155,5852627,11135.029077529907,,11135.029077529907,15.0,1.0,,74.0
1764617159.1680808,8,0,8,,synced,4,,9,9,50,50,0.12,201945088,1627376,6349127,11135.029077529907,,23168.080806732178,15.0,1.0,,74.0
1764617171.2031662,9,0,9,,synced,4,0.08309039474724511,9,9,50,50,0.09,201076736,1667232,6772959,11203.166246414185,,11203.166246414185,13.0,1.0,,66.0
1764617183.2309785,9,0,9,,synced,4,,11,11,50,50,0.24,200912896,1839120,7258647,11203.166246414185,,23230.97848892212,13.0,1.0,,66.0
1764617195.2572384,10,0,10,,synced,4,0.0831513711151012,11,11,50,50,0.27,200912896,1871337,7680724,11257.238388061523,,11257.238388061523,10.0,1.0,,68.0
1764617207.286844,10,0,10,,synced,4,,12,12,50,50,0.38,201338880,2026192,8197418,11257.238388061523,,23286.84401512146,10.0,1.0,,68.0
1764617219.317881,11,0,11,,synced,4,0.08311835399855816,11,11,50,50,0.39,201101312,2057773,8625275,11317.881107330322,,11317.881107330322,4.0,1.0,,52.0
1764617231.4271033,11,0,11,,synced,4,,12,12,50,50,0.31,200744960,2219818,9152140,11317.881107330322,,23427.103281021118,4.0,1.0,,52.0
1764617243.461381,12,0,12,,synced,4,0.08309597192249162,12,12,50,50,0.26,201035776,2251301,9584956,11461.380958557129,,11461.380958557129,4.0,3.0,,62.0
1764617255.4842033,12,0,12,,synced,4,,14,14,50,50,0.27,200671232,2417596,10080288,11461.380958557129,,23484.203338623047,4.0,3.0,,62.0
1764617267.5083892,13,0,13,,synced,4,0.08316571355898054,13,13,50,50,0.23,202289152,2448828,10509850,11508.389234542847,,11508.389234542847,10.0,1.0,,67.0
1764617279.5335495,13,0,13,,synced,4,,15,15,50,50,0.2,201940992,2613270,11010854,11508.389234542847,,23533.549547195435,10.0,1.0,,67.0
1764617291.567889,14,0,14,,synced,4,0.08309554554175577,15,15,50,50,0.36,204369920,2647534,11449972,11567.888975143433,,11567.888975143433,4.0,1.0,,56.0
