timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression,block_acceptance_latency_ms,block_verification_time_ms,block_execution_time_ms,time_to_finality_seconds,block_delay_total_ms
1764615269.4785187,4,0,4,,synced,2,,5,5,30,30,1.32,191307776,391909,541168,5478.518724441528,,5478.518724441528,8.0,2.0,,53.0
1764615281.5027962,5,0,5,,synced,2,0.08316508033602682,7,7,30,30,1.12,191528960,472009,981907,5502.796173095703,,5502.796173095703,4.0,1.0,,52.0
1764615293.5355225,6,0,6,,synced,2,0.08310668555723967,7,7,30,30,0.94,192016384,559849,1418515,5535.5224609375,,5535.5224609375,7.0,1.0,,72.0
1764615305.5599945,7,0,7,,synced,2,0.0831637347692664,8,8,30,30,0.81,191680512,635180,1850584,5559.994459152222,,5559.994459152222,4.0,2.0,,48.0
1764615317.5815983,8,0,8,,synced,2,0.08318357639694103,8,8,30,30,0.84,191631360,716839,2287233,5581.598281860352,,5581.598281860352,7.0,1.0,,53.0
1764615329.606279,9,0,9,,synced,2,0.08316229196112887,8,8,30,30,0.72,192032768,801541,2726153,5606.278896331787,,5606.278896331787,7.0,2.0,,51.0
1764615341.628156,10,0,10,,synced,2,0.08318168583888035,9,9,30,30,0.61,190509056,878386,3164357,5628.155946731567,,5628.155946731567,4.0,1.0,,41.0
1764615353.660819,11,0,11,,synced,2,0.0831071219325535,10,10,30,30,0.52,190521344,965757,3605500,5660.819053649902,,5660.819053649902,7.0,1.0,,50.0
1764615365.6953785,12,0,12,,synced,2,0.08309402608151052,11,11,30,30,0.4,190955520,1035586,4040056,5695.378541946411,,5695.378541946411,10.0,1.0,,64.0
1764615377.7200036,13,0,13,,synced,2,0.08316267615543377,13,13,30,30,0.57,190377984,1123726,4482906,5720.003604888916,,5720.003604888916,8.0,1.0,,55.0
1764615389.742413,14,0,14,,synced,2,0.0831780023020035,15,15,30,30,0.52,189308928,1204236,4930087,5742.41304397583,,5742.41304397583,8.0,1.0,,55.0
1764615401.7757468,15,0,15,,synced,2,0.08310249000127994,16,16,30,30,0.44,189480960,1285695,5374111,5775.746822357178,,5775.746822357178,3.0,1.0,,42.0
1764615413.8101256,16,0,16,,synced,2,0.08309527391152238,16,16,30,30,0.37,189288448,1375191,5829912,5810.1255893707275,,5810.1255893707275,4.0,1.0,,45.0
1764615425.8386617,17,0,17,,synced,2,0.0831356362270439,16,16,30,30,0.29,188891136,1449838,6272779,5838.661670684814,,5838.661670684814,4.0,1.0,,41.0
1764615437.8728812,18,0,18,,synced,2,0.08309637361336539,17,17,30,30,0.25,189505536,1533265,6717017,5872.881174087524,,5872.881174087524,7.0,1.0,,52.0
1764615449.8984492,19,0,19,,synced,2,0.08315615522689557,18,18,30,30,0.35,189054976,1609814,7163933,5898.449182510376,,5898.449182510376,9.0,2.0,,63.0
1764615461.9261496,20,0,20,,synced,2,0.083141412300929,19,19,30,30,0.3,188743680,1688013,7606569,5926.149606704712,,5926.149606704712,8.0,1.0,,50.0
1764615473.960113,21,0,21,,synced,2,0.08309814175788886,20,20,30,30,0.25,188862464,1773370,8060830,5960.113048553467,,5960.113048553467,9.0,1.0,,54.0
1764615485.9935951,22,0,22,,synced,2,0.08310146587572909,20,20,30,30,0.28,188362752,1851741,8517618,5993.595123291016,,5993.595123291016,3.0,1.0,,43.0
1764615498.0184839,23,0,23,,synced,2,0.0831608525007287,22,22,30,30,0.23,188616704,1933037,8959902,6018.483877182007,,6018.483877182007,8.0,1.0,,56.0
1764615510.0476575,24,0,24,,synced,2,0.08313123014144505,23,23,30,30,0.18,189493248,2017293,9422165,6047.657489776611,,6047.657489776611,8.0,1.0,,46.0
1764615522.0820565,25,0,25,,synced,2,0.08309513398148916,25,25,30,30,0.15,188833792,2100385,9872534,6082.056522369385,,6082.056522369385,8.0,2.0,,51.0
1764615534.1046786,26,0,26,,synced,2,0.08317653095794889,26,26,30,30,0.13,188968960,2187923,10342636,6104.678630828857,,6104.678630828857,3.0,1.0,,43.0
1764615546.1258438,27,0,27,,synced,2,0.08318661202769409,26,26,30,30,0.17,189194240,2266947,10798787,6125.84376335144,,6125.84376335144,4.0,2.0,,51.0
1764615558.1592944,28,0,28,,synced,2,0.08310168321216042,27,27,30,30,0.15,190132224,2352868,11252277,6159.294366836548,,6159.294366836548,8.0,2.0,,53.0
