timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression,block_acceptance_latency_ms,block_verification_time_ms,block_execution_time_ms,time_to_finality_seconds,block_delay_total_ms
1764617946.9283495,5,0,5,,synced,9,,3,3,100,100,6.97,201089024,2477135,3044105,6928.349494934082,,6928.349494934082,23.0,7.0,,141.0
1764617958.9549196,6,0,6,,synced,9,0.08314922652142788,4,4,100,100,6.05,201613312,3055166,4053100,6954.9195766448975,,6954.9195766448975,36.0,6.0,,161.0
1764617970.9901054,7,0,7,,synced,9,0.08308970176802229,5,5,100,100,4.71,204451840,3731971,4974259,6990.105390548706,,6990.105390548706,42.0,4.0,,154.0
1764617983.0221999,8,0,8,,synced,9,0.08311104951660576,7,7,100,100,4.51,204926976,4444470,5858938,7022.199869155884,,7022.199869155884,24.0,3.0,,126.0
1764617995.0460117,9,0,9,,synced,9,0.08316830096858865,8,8,100,100,10.01,204840960,5086508,6784839,7046.011686325073,,7046.011686325073,39.0,5.0,,149.0
1764618007.0807865,10,0,10,,synced,9,0.08309253959942235,10,10,100,100,9.08,207843328,5635929,7801161,7080.786466598511,,7080.786466598511,21.0,5.0,,142.0
1764618019.11084,11,0,11,,synced,9,0.08312514906049427,11,11,100,100,7.76,210255872,6199692,8830284,7110.840082168579,,7110.840082168579,21.0,2.0,,146.0
1764618031.1425493,12,0,12,,synced,9,0.08311371093339286,13,13,100,100,6.11,209711104,6697585,9939827,7142.549276351929,,7142.549276351929,17.0,3.0,,151.0
1764618043.1774144,13,0,13,,synced,9,0.08309191572079201,13,13,100,100,5.54,209383424,7201140,11035325,7177.414417266846,,7177.414417266846,27.0,1.0,,142.0
1764618055.2069945,14,0,14,,synced,9,0.08312842097018304,15,15,100,100,10.14,208617472,7846708,12003983,7206.994533538818,,7206.994533538818,29.0,3.0,,141.0
1764618067.2341576,15,0,15,,synced,9,0.08314512721015903,16,16,100,100,8.82,208863232,8364407,13112064,7234.157562255859,,7234.157562255859,34.0,3.0,,137.0
1764618079.2598586,16,0,16,,synced,9,0.08315523528945976,18,18,100,100,7.47,208347136,9051771,14054429,7259.85860824585,,7259.85860824585,33.0,8.0,,137.0
1764618091.2966473,17,0,17,,synced,9,0.08307863706479451,18,18,100,100,5.81,209240064,9604211,15094684,7296.647310256958,,7296.647310256958,16.0,3.0,,111.0
1764618103.331127,18,0,18,,synced,9,0.08309457755849056,18,18,100,100,5.0,208998400,10270469,16035760,7331.126928329468,,7331.126928329468,16.0,2.0,,125.0
1764618115.3552485,19,0,19,,synced,9,0.08316615879964359,18,18,100,100,10.55,208637952,10881359,17047075,7355.24845123291,,7355.24845123291,11.0,4.0,,127.0
1764618127.3890975,20,0,20,,synced,9,0.08309893201440809,19,19,100,100,8.93,208691200,11477099,18062950,7389.097452163696,,7389.097452163696,14.0,3.0,,114.0
1764618139.4190426,21,0,21,,synced,9,0.08312589864445041,20,20,100,100,7.71,208773120,12166956,18989370,7419.042587280273,,7419.042587280273,14.0,2.0,,119.0
1764618151.4440012,22,0,22,,synced,9,0.08316036939403128,22,22,100,100,6.15,208605184,12866897,19935700,7444.001197814941,,7444.001197814941,30.0,5.0,,145.0
1764618163.4779983,23,0,23,,synced,9,0.0830979096228924,23,23,100,100,5.29,208801792,13559058,20899410,7477.99825668335,,7477.99825668335,15.0,2.0,,124.0
1764618175.50889,24,0,24,,synced,9,0.08311935877408586,24,24,100,100,9.27,207499264,14196648,21871338,7508.88991355896,,7508.88991355896,35.0,5.0,,145.0
1764618187.541394,25,0,25,,synced,9,0.08310822030126824,25,25,100,100,7.85,208564224,14804074,22899683,7541.393995285034,,7541.393995285034,31.0,1.0,,127.0
1764618199.572853,26,0,26,,synced,9,0.08311543863985756,26,26,100,100,7.83,207527936,15479563,23871733,7572.853088378906,,7572.853088378906,37.0,3.0,,147.0
1764618211.6075978,27,0,27,,synced,9,0.0830927470123349,27,27,100,100,11.31,207613952,16013165,24958223,7607.597827911377,,7607.597827911377,31.0,6.0,,144.0
1764618223.6360307,28,0,28,,synced,9,0.08313634974707292,27,27,100,100,15.49,207855616,16661277,25942161,7636.030673980713,,7636.030673980713,26.0,5.0,,148.0
1764618235.6650398,29,0,29,,synced,9,0.08313236704477789,29,29,100,100,17.08,207589376,17283410,26957978,7665.039777755737,,7665.039777755737,18.0,6.0,,124.0
