timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression,block_acceptance_latency_ms,block_verification_time_ms,block_execution_time_ms,time_to_finality_seconds,block_delay_total_ms
1764608362.0968542,5,0,5,,synced,14,,2,2,15,15,11.37,194097152,1067246,1268077,10096.854209899902,,10096.854209899902,32.0,4.0,,99.0
1764608374.4369717,6,0,6,,synced,14,0.08103650582620679,2,2,15,15,9.12,196313088,1248598,1764184,10436.971664428711,,10436.971664428711,33.0,2.0,,112.0
1764608386.4666688,7,0,7,,synced,14,0.08312761202997285,3,3,15,15,14.06,196788224,1425643,2249105,10466.668844223022,,10466.668844223022,38.0,3.0,,115.0
1764608398.494018,8,0,8,,synced,14,0.08314383997465506,3,3,15,15,21.56,196640768,1607248,2722864,10494.018077850342,,10494.018077850342,14.0,2.0,,93.0
1764608410.521005,9,0,9,,synced,14,0.08314634525843169,4,4,15,15,18.32,197361664,1804798,3205563,10521.004915237427,,10521.004915237427,33.0,21.0,,139.0
1764608422.5534425,10,0,10,,synced,14,0.08310867974746858,4,4,15,15,15.74,197316608,2007191,3676197,10553.442478179932,,10553.442478179932,34.0,1.0,,114.0
1764608434.5844693,11,0,11,,synced,14,0.08311842482620115,5,5,15,15,12.34,196943872,2194794,4169884,10584.469318389893,,10584.469318389893,50.0,8.0,,146.0
1764608446.6147778,12,0,12,,synced,14,0.08312338800324724,5,5,15,15,11.63,197009408,2336800,4657700,10614.77780342102,,10614.77780342102,38.0,6.0,,122.0
1764608458.6385524,13,0,13,,synced,14,0.08316855823417514,6,6,15,15,21.1,196456448,2481662,5136870,10638.55242729187,,10638.55242729187,30.0,3.0,,151.0
1764608470.6752496,14,0,14,,synced,14,0.08307926897206086,7,7,15,15,17.93,196476928,2654326,5620338,10675.249576568604,,10675.249576568604,59.0,2.0,,130.0
1764608482.708012,15,0,15,,synced,14,0.08310643526101455,8,8,15,15,15.41,197640192,2811752,6107827,10708.012104034424,,10708.012104034424,38.0,15.0,,161.0
1764608494.74226,16,0,16,,synced,14,0.08309617770626557,8,8,15,15,12.07,197193728,2947702,6601692,10742.259979248047,,10742.259979248047,17.0,4.0,,96.0
1764608506.7765439,17,0,17,,synced,14,0.08309592911959468,8,8,15,15,10.29,196517888,3095998,7107666,10776.543855667114,,10776.543855667114,18.0,3.0,,196.0
1764608518.8118744,18,0,18,,synced,14,0.08308870264730461,8,8,15,15,19.21,195883008,3255144,7617548,10811.874389648438,,10811.874389648438,34.0,10.0,,125.0
1764608530.8414123,19,0,19,,synced,14,0.08312871258792816,8,8,15,15,16.26,195903488,3402800,8110767,10841.41230583191,,10841.41230583191,22.0,4.0,,92.0
1764608542.8735156,20,0,20,,synced,14,0.08311098858269754,9,9,15,15,16.55,196501504,3578752,8637361,10873.515605926514,,10873.515605926514,13.0,3.0,,90.0
1764608554.9093041,21,0,21,,synced,14,0.083085540843706,9,9,15,15,13.03,194449408,3727795,9176865,10909.304141998291,,10909.304141998291,21.0,2.0,,95.0
1764608566.940972,22,0,22,,synced,14,0.08311399586001819,10,10,15,15,18.03,194490368,3890148,9697266,10940.972089767456,,10940.972089767456,22.0,4.0,,101.0
1764608578.9784913,23,0,23,,synced,14,0.08307359531573354,10,10,15,15,26.68,194543616,4022268,10222736,10978.491306304932,,10978.491306304932,16.0,2.0,,83.0
1764608591.0148954,24,0,24,,synced,14,0.08308129146904927,11,11,15,15,22.58,195514368,4163846,10737213,11014.89543914795,,11014.89543914795,34.0,2.0,,103.0
1764608603.0396113,25,0,25,,synced,14,0.08316204792538816,11,11,15,15,25.02,195457024,4291999,11263545,11039.611339569092,,11039.611339569092,16.0,6.0,,98.0
1764608615.0679958,26,0,26,,synced,14,0.08313668426529891,12,12,15,15,19.84,196808704,4420568,11787852,11067.99578666687,,11067.99578666687,26.0,2.0,,99.0
1764608627.104113,27,0,27,,synced,14,0.0830832712746544,12,12,15,15,17.38,198356992,4555251,12295873,11104.113101959229,,11104.113101959229,11.0,6.0,,77.0
1764608639.1371226,28,0,28,,synced,14,0.08310472933479426,13,13,15,15,25.14,198524928,4678034,12806364,11137.122631072998,,11137.122631072998,23.0,5.0,,122.0
1764608651.1593633,29,0,29,,synced,14,0.08317917017716553,13,13,15,15,21.28,198889472,4799932,13294703,11159.363269805908,,11159.363269805908,38.0,2.0,,117.0
