timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression
1764432776.0506163,3,0,3,,synced,14,,2,2,15,15,1.81,201961472,1087125,1325031,,
1764432788.0740056,4,0,4,,synced,14,0.08317122333543196,4,4,15,15,1.41,205049856,1391648,1667052,,
1764432800.0998366,5,0,5,,synced,14,0.08315433680390626,4,4,15,15,1.19,203366400,1584538,1959316,,
1764432812.126907,6,0,6,,synced,14,0.08314576672225836,5,5,15,15,1.16,204599296,1779247,2281775,,
1764432824.1422064,7,0,7,,synced,14,0.08322722333825398,5,5,15,15,1.59,204660736,2079186,2595296,,
1764432836.162321,8,0,8,,synced,14,0.08319388194406083,6,6,15,15,2.01,204234752,2228118,2874235,,
1764432848.1903534,9,0,9,,synced,14,0.08313911825482191,6,6,15,15,1.56,205193216,2528751,3213339,,
1764432860.211863,10,0,10,,synced,14,0.08318422804899764,7,7,15,15,1.62,204980224,2673984,3539031,,
1764432872.2303941,11,0,11,,synced,14,0.08320484367064038,7,7,15,15,1.37,205418496,2860008,3869322,,
1764432884.2518196,12,0,12,,synced,14,0.08318481042010778,8,8,15,15,1.14,205737984,3107323,4212712,,
1764432896.2701309,13,0,13,,synced,14,0.08320636553581065,8,8,15,15,1.7,205934592,3307293,4548595,,
1764432908.2877712,14,0,14,,synced,14,0.08321101070501301,9,9,15,15,1.32,206135296,3608295,4929822,,
1764432920.3106618,15,0,15,,synced,14,0.08317467370782915,9,9,15,15,1.19,205398016,3799941,5257733,,
1764432932.3370197,16,0,16,,synced,14,0.0831506936027633,8,8,15,15,1.01,205672448,3942480,5606444,,
1764432944.358074,17,0,17,,synced,14,0.08318737921945032,10,10,15,15,0.86,208650240,4243135,5958511,,
1764432956.385155,18,0,18,,synced,14,0.08314569419977316,9,9,15,15,2.8,210714624,4436695,6316539,,
1764432968.4119303,19,0,19,,synced,14,0.083147807293132,11,11,15,15,2.77,209833984,4742943,6695663,,
1764432980.4375408,20,0,20,,synced,14,0.08315586176793996,11,11,15,15,2.49,208293888,4936968,7045625,,
1764432992.4638455,21,0,21,,synced,14,0.0831510612054111,12,12,15,15,2.01,209391616,5153683,7444098,,
1764433004.494289,22,0,22,,synced,14,0.08312245561212982,12,12,15,15,1.85,210169856,5462501,7835468,,
1764433016.5235007,23,0,23,,synced,14,0.08313096651612807,13,13,15,15,1.56,212275200,5660311,8182519,,
1764433028.540409,24,0,24,,synced,14,0.08321607905406882,13,13,15,15,1.35,211714048,5961935,8545341,,
1764433040.561795,25,0,25,,synced,14,0.08318508428582838,14,14,15,15,1.22,209932288,6108260,8907885,,
1764433052.5876017,26,0,26,,synced,14,0.08315450495935865,14,14,15,15,1.09,211111936,6303161,9285458,,
1764433064.6141806,27,0,27,,synced,14,0.08314916553152692,15,15,15,15,1.07,211251200,6556258,9669602,,
