timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression
1764341456.9200401,4,0,4,,synced,14,,2,2,75,75,36.26,198279168,2298118,2407849,,
1764341468.9412146,5,0,5,,synced,14,0.08318654768322224,3,3,75,75,42.01,200785920,2847721,3116966,,
1764341480.972337,6,0,6,,synced,14,0.0831177643219373,4,4,75,75,37.4,203378688,3438454,3767625,,
1764341493.0010061,7,0,7,,synced,14,0.08313471674354353,5,5,75,75,41.39,204292096,4046678,4412922,,
1764341505.0254655,8,0,8,,synced,14,0.08316382216382451,6,6,75,75,44.23,205496320,4686902,5051481,,
1764341517.0440488,9,0,9,,synced,14,0.08320448219457915,7,7,75,75,47.37,205496320,5397842,5611185,,
1764341529.0740833,10,0,10,,synced,14,0.08312528085449608,8,8,75,75,51.01,205910016,5961787,6353734,,
1764341541.098117,11,0,11,,synced,14,0.08316676565385388,10,10,75,75,42.01,205844480,6570179,7029828,,
1764341553.1262715,12,0,12,,synced,14,0.08313827449959302,11,11,75,75,44.99,206721024,7236832,7631837,,
1764341565.1543164,13,0,13,,synced,14,0.08313903091217739,12,12,75,75,45.78,205967360,7890066,8228485,,
1764341577.175703,14,0,14,,synced,14,0.08318507933643189,12,12,75,75,49.88,205778944,8507566,8823972,,
1764341589.2055597,15,0,15,,synced,14,0.08312650985368178,14,14,75,75,49.37,206659584,9120471,9450112,,
1764341601.2329786,16,0,16,,synced,14,0.08314335871374295,16,16,75,75,42.79,207011840,9772509,10012199,,
1764341613.2557557,17,0,17,,synced,14,0.08317545882298162,17,17,75,75,44.91,207179776,10313525,10660416,,
1764341625.2782638,18,0,18,,synced,14,0.08317731940714615,17,17,75,75,48.65,207462400,10891806,11255238,,
1764341637.3018274,19,0,19,,synced,14,0.08317001775176405,17,17,75,75,52.62,207388672,11486224,11865060,,
1764341649.323722,20,0,20,,synced,14,0.0831815654135732,19,19,75,75,51.56,206843904,12061100,12470760,,
1764341661.3515038,21,0,21,,synced,14,0.08314084866580107,20,20,75,75,45.46,206688256,12560895,13149868,,
1764341673.3856976,22,0,22,,synced,14,0.08309655141220516,21,21,75,75,47.18,207196160,13171599,13803839,,
1764341685.410186,23,0,23,,synced,14,0.08316362099172073,22,22,75,75,47.7,207659008,13831698,14398109,,
1764341697.4430988,24,0,24,,synced,14,0.08310539786510297,23,23,75,75,51.95,207798272,14341984,14934446,,
1764341709.469083,25,0,25,,synced,14,0.08315327678077956,24,24,75,75,49.07,207704064,14847955,15495687,,
1764341721.4947555,26,0,26,,synced,14,0.08315543312374951,25,25,75,75,47.6,208015360,15346844,16068807,,
1764341733.5217469,27,0,27,,synced,14,0.08314631394145267,26,26,75,75,50.53,207732736,15794796,16691776,,
1764341745.5505588,28,0,28,,synced,14,0.0831337297220629,27,27,75,75,49.43,207323136,16293717,17209957,,
