timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression,block_acceptance_latency_ms,block_verification_time_ms,block_execution_time_ms,time_to_finality_seconds,block_delay_total_ms
1764603775.6608973,9,0,9,,synced,2,,0,0,3,3,0.61,190586880,228821,505409,1660.8972549438477,,1660.8972549438477,6.0,2.0,,46.0
1764603787.685903,11,0,11,,synced,2,0.1663200858584046,1,1,3,3,0.47,191361024,272099,902866,1685.9030723571777,,1685.9030723571777,7.0,1.0,,44.0
1764603799.7157855,13,0,13,,synced,2,0.16625266385323387,1,1,3,3,0.4,190918656,319879,1310645,1715.7855033874512,,1715.7855033874512,7.0,1.0,,45.0
1764603811.7514029,15,0,15,,synced,2,0.16617344516568774,1,1,3,3,0.42,192958464,361517,1705454,1751.4028549194336,,1751.4028549194336,7.0,2.0,,45.0
1764603823.7800632,17,0,17,,synced,2,0.16626955542449992,1,1,3,3,0.33,191447040,400870,2095766,1780.0631523132324,,1780.0631523132324,7.0,2.0,,46.0
1764603835.8462245,19,0,19,,synced,2,0.16575279698933487,1,1,3,3,0.27,190906368,438561,2492062,1846.2245464324951,,1846.2245464324951,8.0,1.0,,46.0
1764603847.8749726,21,0,21,,synced,2,0.16626834264953938,2,2,3,3,0.58,191426560,475730,2884257,1874.9725818634033,,1874.9725818634033,7.0,2.0,,46.0
1764603859.9093008,23,0,23,,synced,2,0.16619124583108233,3,3,3,3,0.71,191938560,526090,3314312,1909.3008041381836,,1909.3008041381836,3.0,1.0,,48.0
1764603871.9332685,25,0,25,,synced,2,0.1663344448988281,2,2,3,3,0.6,190492672,563052,3729375,1933.2685470581055,,1933.2685470581055,4.0,1.0,,37.0
1764603883.9674764,27,0,27,,synced,2,0.16619290856252641,2,2,3,3,0.53,189747200,601248,4142149,1967.4763679504395,,1967.4763679504395,7.0,1.0,,47.0
1764603895.9999974,29,0,29,,synced,2,0.1662162067641566,2,2,3,3,0.45,190115840,639787,4561446,1999.9973773956299,,1999.9973773956299,6.0,2.0,,43.0
1764603908.0329661,31,0,31,,synced,2,0.166210021813187,3,3,3,3,0.35,190124032,671172,4965772,2032.966136932373,,2032.966136932373,8.0,1.0,,47.0
1764603920.0632024,33,1,33,,synced,2,0.16624777430816964,3,3,3,3,0.3,211181568,721578,5391132,2063.202381134033,,2063.202381134033,6.0,1.0,,45.0
1764603932.0906496,35,1,35,,synced,2,0.1662863251700753,3,3,3,3,0.25,211402752,753922,5802013,2090.6496047973633,,2090.6496047973633,8.0,1.0,,48.0
1764603944.116375,37,1,37,,synced,2,0.1663101342621072,3,3,3,3,0.19,211210240,800509,6227731,2116.374969482422,,2116.374969482422,7.0,2.0,,51.0
1764603956.150708,39,1,39,,synced,2,0.16619117998101698,3,3,3,3,0.16,211550208,831601,6645891,2150.707960128784,,2150.707960128784,5.0,2.0,,42.0
1764603968.185635,41,1,41,,synced,2,0.16618297547118563,3,3,3,3,0.2,211820544,865511,7063094,2185.6350898742676,,2185.6350898742676,7.0,1.0,,48.0
1764603980.2197216,43,1,43,,synced,2,0.16619458449778826,4,4,3,3,0.17,211542016,906178,7485938,2219.721555709839,,2219.721555709839,7.0,2.0,,51.0
1764603992.2426915,45,1,45,,synced,2,0.16634824893182837,4,4,3,3,0.21,212066304,939570,7901802,2242.6915168762207,,2242.6915168762207,6.0,1.0,,40.0
1764604004.2678545,47,1,47,,synced,2,0.16631791276076072,4,4,3,3,0.18,211714048,980020,8323324,2267.8544521331787,,2267.8544521331787,7.0,2.0,,42.0
1764604016.2922878,49,1,49,,synced,2,0.1663280038007596,4,4,3,3,0.15,212242432,1028719,8764125,2292.287826538086,,2292.287826538086,3.0,1.0,,42.0
1764604028.3255072,51,1,51,,synced,2,0.16620656068100917,4,4,3,3,0.2,211386368,1064506,9180221,2325.507164001465,,2325.507164001465,7.0,2.0,,42.0
1764604040.3594313,53,1,53,,synced,2,0.16619682681374404,6,6,3,3,0.17,211304448,1111483,9614517,2359.431266784668,,2359.431266784668,2.0,1.0,,33.0
1764604052.3805504,55,1,55,,synced,2,0.166373860903604,6,6,3,3,0.13,212090880,1145203,10033050,2380.5503845214844,,2380.5503845214844,7.0,1.0,,44.0
1764604064.4141169,57,1,57,,synced,2,0.1662017660490966,5,5,3,3,0.11,213610496,1180826,10455094,2414.116859436035,,2414.116859436035,6.0,2.0,,42.0
