timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression,block_acceptance_latency_ms,block_verification_time_ms,block_execution_time_ms,time_to_finality_seconds,block_delay_total_ms
1764611942.481065,10,0,10,,synced,9,,8,8,50,50,6.59,196546560,3198728,3536065,2481.065034866333,,2481.065034866333,19.0,3.0,,108.0
1764611954.5163786,12,0,12,,synced,9,0.16617763902382746,11,11,50,50,10.31,197935104,3891857,4620583,2516.37864112854,,2516.37864112854,21.0,2.0,,107.0
1764611966.5941975,14,0,14,,synced,9,0.16559281286107297,12,12,50,50,8.72,196956160,4637157,5608163,2594.1975116729736,,2594.1975116729736,20.0,3.0,,112.0
1764611978.6357133,16,0,16,,synced,9,0.16609204594373342,14,14,50,50,13.15,196845568,5324886,6730655,2635.7133388519287,,2635.7133388519287,30.0,6.0,,126.0
1764611990.6642509,18,0,18,,synced,9,0.16627125268003273,16,16,50,50,10.39,196730880,6106766,7738038,2664.2508506774902,,2664.2508506774902,22.0,1.0,,110.0
1764612002.6980002,20,0,20,,synced,9,0.16619924041674153,18,18,50,50,8.8,197332992,6768398,8902682,2698.000192642212,,2698.000192642212,11.0,1.0,,96.0
1764612014.7337544,22,0,22,,synced,9,0.1661715556943784,20,20,50,50,12.0,200957952,7468252,10042392,2733.7543964385986,,2733.7543964385986,33.0,3.0,,128.0
1764612026.7602127,24,0,24,,synced,9,0.16629999923477412,23,23,50,50,10.23,200585216,8240112,11154220,2760.2126598358154,,2760.2126598358154,18.0,1.0,,117.0
1764612038.805994,26,0,26,,synced,9,0.16603323088036223,25,25,50,50,12.46,200110080,8934631,12332512,2805.9940338134766,,2805.9940338134766,19.0,7.0,,97.0
1764612050.8289995,28,0,28,,synced,9,0.16634775742274055,26,26,50,50,10.54,199360512,9726770,13390844,2828.9995193481445,,2828.9995193481445,29.0,3.0,,111.0
1764612062.8948634,30,0,30,,synced,9,0.1657568844833142,28,28,50,50,9.37,199413760,10349861,14649565,2894.8633670806885,,2894.8633670806885,27.0,2.0,,124.0
1764612074.9292016,32,1,32,,synced,9,0.16619110754600538,31,31,50,50,11.77,231743488,11082936,15825466,2929.201602935791,,2929.201602935791,14.0,3.0,,145.0
1764612086.9607875,34,1,34,,synced,9,0.1662291248502476,32,32,50,50,10.03,225251328,11903657,16886196,2960.787534713745,,2960.787534713745,19.0,2.0,,104.0
1764612098.996629,36,1,36,,synced,9,0.16617035093197022,34,34,50,50,15.48,222289920,12585761,18128897,2996.628999710083,,2996.628999710083,11.0,3.0,,95.0
1764612111.1449993,38,1,38,,synced,9,0.1646311362112439,38,38,50,50,13.18,222318592,13582868,19550343,3144.9992656707764,,3144.9992656707764,26.0,2.0,,110.0
1764612123.8596437,40,1,40,,synced,9,0.15729893279247023,40,40,50,50,15.02,222138368,14217840,20809586,3859.6436977386475,,3859.6436977386475,21.0,2.0,,105.0
1764612135.8920238,42,1,42,,synced,9,0.16621815324171257,41,41,50,50,12.71,221962240,14941723,21964099,3892.023801803589,,3892.023801803589,20.0,3.0,,103.0
1764612147.9240117,44,1,44,,synced,9,0.1662235713423037,44,44,50,50,10.84,222691328,15690690,23118844,3924.011707305908,,3924.011707305908,26.0,3.0,,116.0
1764612159.9608881,46,1,46,,synced,9,0.16615606299203553,46,46,50,50,11.75,221859840,16463567,24296809,3960.888147354126,,3960.888147354126,22.0,5.0,,109.0
1764612171.9941049,48,1,48,,synced,9,0.1662065969052427,47,47,50,50,9.94,221925376,17176731,25469889,3994.1048622131348,,3994.1048622131348,12.0,1.0,,93.0
1764612184.0311234,50,1,50,,synced,9,0.16615410151323368,50,50,50,50,12.46,221773824,17930152,26604586,4031.123399734497,,4031.123399734497,23.0,5.0,,104.0
1764612196.0694537,52,1,52,,synced,9,0.1661359962229576,52,52,50,50,10.54,222822400,18604266,27852578,4069.453716278076,,4069.453716278076,26.0,1.0,,124.0
1764612208.104478,54,1,54,,synced,9,0.16618163556599783,53,53,50,50,8.92,221880320,19396855,28986080,4104.477882385254,,4104.477882385254,23.0,2.0,,115.0
1764612220.1429846,56,1,56,,synced,9,0.16613356142496696,55,55,50,50,11.07,222117888,20154391,30152548,4142.984628677368,,4142.984628677368,19.0,5.0,,114.0
1764612232.1800094,58,1,58,,synced,9,0.16615401594642068,58,58,50,50,9.45,221655040,20910162,31326682,4180.009365081787,,4180.009365081787,26.0,6.0,,117.0
