timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression
1764351339.8050435,2,0,2,,synced,9,,1,1,150,150,17.22,189841408,939816,1286682,,
1764351351.8297105,2,0,2,,synced,9,,1,1,150,150,19.38,190394368,1576733,1874924,,
1764351363.8627238,3,0,3,,synced,9,0.08310470298899253,2,2,150,150,16.47,191041536,1674945,2064299,,
1764351375.8837435,3,0,3,,synced,9,,2,2,150,150,14.02,194867200,2378704,2846949,,
1764351387.9112437,4,0,4,,synced,9,0.08314279670034637,4,4,150,150,19.05,196665344,2500525,3066749,,
1764351399.940224,4,0,4,,synced,9,,4,4,150,150,16.12,198905856,3102987,3915237,,
1764351411.971176,5,0,5,,synced,9,0.08311894203636953,4,4,150,150,12.69,199917568,3242700,4138600,,
1764351423.9971993,5,0,5,,synced,9,,5,5,150,150,17.15,200048640,4056023,4796136,,
1764351436.1577992,6,0,6,,synced,9,0.0822327849251135,5,5,150,150,13.57,200101888,4133345,4975171,,
1764351448.1854258,6,0,6,,synced,9,,7,7,150,150,18.71,199852032,4910202,5750957,,
1764351460.2173722,7,0,7,,synced,9,0.08311207223148122,7,7,150,150,20.4,202620928,4977716,5919732,,
1764351472.2435641,7,0,7,,synced,9,,8,8,150,150,23.39,202268672,5669347,6750636,,
1764351484.2707195,8,0,8,,synced,9,0.08314517995305275,8,8,150,150,19.87,202534912,5765365,6929788,,
1764351496.2949471,8,0,8,,synced,9,,9,9,150,150,25.27,202227712,6565917,7676528,,
1764351508.3259735,9,0,9,,synced,9,0.08311842812051307,9,9,150,150,21.38,202231808,6621489,7858726,,
1764351520.3525019,9,0,9,,synced,9,,11,11,150,150,18.17,201318400,7274243,8749003,,
1764351532.3827908,10,0,10,,synced,9,0.08312352308638063,10,10,150,150,14.43,201555968,7367770,8921213,,
1764351544.4057012,10,0,10,,synced,9,,11,11,150,150,17.68,201347072,8199128,9658309,,
1764351556.4280295,11,0,11,,synced,9,0.08317856314191487,11,11,150,150,13.99,202211328,8280471,9841247,,
1764351568.4557755,11,0,11,,synced,9,,13,13,150,150,20.31,201433088,8934727,10777743,,
1764351580.4885395,12,0,12,,synced,9,0.08310642538093133,13,13,150,150,21.74,201482240,9037096,10953156,,
1764351592.504305,12,0,12,,synced,9,,15,15,150,150,24.38,200871936,9894617,11640425,,
1764351604.535706,13,0,13,,synced,9,0.08311583887190693,14,14,150,150,20.78,200900608,9989463,11813924,,
1764351616.5575004,13,0,13,,synced,9,,15,15,150,150,21.74,200568832,10779024,12577473,,
1764351628.5909526,14,0,14,,synced,9,0.08310167168671506,15,15,150,150,18.39,200495104,10871377,12754678,,
