timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression
1764422475.5165677,1,0,1,,synced,14,,0,0,15,15,2.02,200433664,546029,772022,,
1764422487.5314348,2,0,2,,synced,14,0.08323021756258507,1,1,15,15,1.86,204328960,715221,894937,,
1764422499.557953,2,0,2,,synced,14,,2,2,15,15,1.79,209584128,788551,1132663,,
1764422511.5838926,3,0,3,,synced,14,0.08315358505843534,2,2,15,15,1.6,209485824,960001,1402278,,
1764422523.6113834,3,0,3,,synced,14,,2,2,15,15,1.43,210071552,1072825,1622200,,
1764422535.637573,4,0,4,,synced,14,0.0831518574142182,3,3,15,15,1.18,212320256,1170444,1727124,,
1764422547.6600106,4,0,4,,synced,14,,4,4,15,15,1.08,212889600,1324413,1958130,,
1764422559.680407,5,0,5,,synced,14,0.0831919315149551,4,4,15,15,0.99,215105536,1432086,2076132,,
1764422571.6983495,5,0,5,,synced,14,,3,3,15,15,0.77,215392256,1614259,2336481,,
1764422583.7228208,6,0,6,,synced,14,0.08316373971612329,3,3,15,15,1.39,214806528,1685874,2549202,,
1764422595.7490313,6,0,6,,synced,14,,4,4,15,15,1.16,214790144,1754435,2768735,,
1764422607.7717934,7,0,7,,synced,14,0.0831755627363919,4,4,15,15,1.38,213913600,1938811,2887866,,
1764422619.7963743,7,0,7,,synced,14,,3,3,15,15,1.17,214482944,2041861,3038193,,
1764422631.81238,8,0,8,,synced,14,0.08322233031787019,3,3,15,15,0.91,213909504,2221503,3276904,,
1764422644.2628167,8,0,8,,synced,14,,4,4,15,15,0.85,213782528,2299290,3508616,,
1764422656.3148015,9,0,9,,synced,14,0.08297388502180271,4,4,15,15,0.66,213831680,2394934,3631175,,
1764422668.3348067,9,0,9,,synced,14,,4,4,15,15,0.63,214667264,2618681,3882684,,
1764422680.3557932,10,0,10,,synced,14,0.08318784779083846,4,4,15,15,0.49,214372352,2681283,4041110,,
1764422692.3801038,10,0,10,,synced,14,,5,5,15,15,0.5,213532672,2900220,4307658,,
1764422704.4236763,11,0,11,,synced,14,0.08303184176932979,5,5,15,15,0.71,213131264,2967269,4401707,,
1764422716.4498148,11,0,11,,synced,14,,5,5,15,15,0.7,214384640,3074753,4539515,,
1764422728.4722438,12,0,12,,synced,14,0.08317786704174508,6,6,15,15,0.6,213966848,3222220,4655390,,
1764422740.4957862,13,0,13,,synced,14,0.08317016453094396,7,7,15,15,0.46,215240704,3362969,5039517,,
1764422752.5208845,13,0,13,,synced,14,,7,7,15,15,0.47,214921216,3489765,5140676,,
1764422764.538033,13,0,13,,synced,14,,7,7,15,15,0.39,216793088,3595809,5365851,,
