timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression,block_acceptance_latency_ms,block_verification_time_ms,block_execution_time_ms,time_to_finality_seconds,block_delay_total_ms
1764624494.0228374,10,0,10,,synced,14,,10,10,225,225,76.05,207032320,8910432,10007389,2022.8374004364014,,2022.8374004364014,29.0,4.0,,258.0
1764624508.5020015,12,0,12,,synced,14,0.13812952066404857,13,13,225,225,89.9,208125952,10835547,12373629,4502.001523971558,,4502.001523971558,120.0,4.0,,554.0
1764624520.5941193,15,0,15,,synced,14,0.24809549931545039,15,15,225,225,97.22,212692992,12944807,14704517,4594.119310379028,,4594.119310379028,29.0,22.0,,413.0
1764624532.621665,17,0,17,,synced,14,0.16628496382047736,15,15,225,225,89.33,215220224,14904222,17233120,4621.665000915527,,4621.665000915527,88.0,2.0,,358.0
1764624544.6491358,19,0,19,,synced,14,0.16628599883969014,18,18,225,225,101.86,214614016,16793190,19937969,4649.1358280181885,,4649.1358280181885,76.0,2.0,,275.0
1764624556.681268,21,0,21,,synced,14,0.16622157862594572,20,20,225,225,96.2,214511616,18695190,22613863,4681.267976760864,,4681.267976760864,73.0,7.0,,294.0
1764624568.7192752,23,0,23,,synced,14,0.16614045472048103,21,21,225,225,107.6,214839296,20714159,25114859,4719.275236129761,,4719.275236129761,115.0,2.0,,543.0
1764624580.7524295,25,0,25,,synced,14,0.16620745970529005,24,24,225,225,114.85,215629824,22193965,27323585,4752.429485321045,,4752.429485321045,58.0,4.0,,247.0
1764624592.7776246,27,0,27,,synced,14,0.16631746759602076,28,28,225,225,106.18,217341952,23606729,29458025,4777.624607086182,,4777.624607086182,28.0,7.0,,305.0
1764624604.813869,29,0,29,,synced,14,0.16616478818456693,30,30,225,225,115.62,217235456,25144094,31515293,4813.868999481201,,4813.868999481201,6.0,5.0,,346.0
1764624616.8523548,31,0,31,,synced,14,0.166133850964773,31,31,225,225,102.41,217587712,26590237,33557484,4852.3547649383545,,4852.3547649383545,31.0,2.0,,356.0
1764624628.888793,33,1,33,,synced,14,0.16616211227367078,33,33,225,225,112.16,244973568,28001010,35689752,4888.792991638184,,4888.792991638184,69.0,8.0,,480.0
1764624640.9260113,35,1,35,,synced,14,0.1661513436733855,35,35,225,225,118.26,240254976,29600684,38068270,4926.011323928833,,4926.011323928833,21.0,4.0,,281.0
1764624652.9654496,37,1,37,,synced,14,0.16612070753262012,36,36,225,225,106.97,239804416,31532080,40588742,4965.449571609497,,4965.449571609497,81.0,10.0,,460.0
1764624664.9965384,39,1,39,,synced,14,0.1662359931357517,40,40,225,225,115.42,240304128,33344550,43328146,4996.538400650024,,4996.538400650024,136.0,2.0,,317.0
1764624677.0241954,41,1,41,,synced,14,0.1662834245004475,41,41,225,225,105.01,239882240,35518355,45609741,5024.195432662964,,5024.195432662964,93.0,10.0,,461.0
1764624689.0596466,43,1,43,,synced,14,0.1661757395814739,42,42,225,225,111.19,239206400,37508785,48212881,5059.6466064453125,,5059.6466064453125,66.0,14.0,,537.0
1764624701.0846944,45,1,45,,synced,14,0.1663195054807901,45,45,225,225,117.73,239452160,39602931,50719395,5084.694385528564,,5084.694385528564,143.0,8.0,,394.0
1764624713.1170511,47,1,47,,synced,14,0.166218476012279,47,47,225,225,108.43,240336896,41619175,53243687,5117.051124572754,,5117.051124572754,23.0,1.0,,360.0
1764624725.1461716,49,1,49,,synced,14,0.16626319514403953,48,48,225,225,116.22,243011584,43673635,55769303,5146.171569824219,,5146.171569824219,77.0,3.0,,299.0
1764624737.1750243,51,1,51,,synced,14,0.16626689591124671,52,52,225,225,102.83,242061312,45470879,58538301,5175.0242710113525,,5175.0242710113525,34.0,29.0,,474.0
1764624749.2055457,53,1,53,,synced,14,0.1662438338868051,54,54,225,225,110.3,245030912,47635557,60913650,5205.545663833618,,5205.545663833618,158.0,5.0,,568.0
1764624761.2330074,55,1,55,,synced,14,0.16628612409766633,54,54,225,225,116.17,245911552,49758753,63253218,5233.007431030273,,5233.007431030273,105.0,11.0,,331.0
1764624773.2707262,57,1,57,,synced,14,0.16614443631167705,57,57,225,225,107.98,245772288,51714258,65910782,5270.726203918457,,5270.726203918457,65.0,9.0,,316.0
1764624785.2970197,59,1,59,,synced,14,0.1663022773652341,61,61,225,225,115.05,248401920,53726550,68491695,5297.019720077515,,5297.019720077515,91.0,13.0,,364.0
