timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression
1764416618.9655368,3,0,3,,synced,14,,1,1,15,15,5.21,210599936,988335,1358465,,
1764416630.9886754,4,0,4,,synced,14,0.08317295838175319,1,1,15,15,13.55,217219072,1198890,1847918,,
1764416643.016804,5,0,5,,synced,14,0.08313845247778635,2,2,15,15,11.54,217194496,1484878,2255173,,
1764416655.0414267,6,0,6,,synced,14,0.08316269264453918,2,2,15,15,9.06,217804800,1712149,2594587,,
1764416667.0692897,7,0,7,,synced,14,0.08314028833436006,3,3,15,15,7.74,219738112,1980746,2925771,,
1764416679.097688,8,0,8,,synced,14,0.08313658868838822,3,3,15,15,6.55,220233728,2191724,3264158,,
1764416691.1282055,9,0,9,,synced,14,0.08312194330011972,4,4,15,15,16.97,220418048,2464153,3516297,,
1764416703.151833,10,0,10,,synced,14,0.08316957576814892,4,4,15,15,14.58,221020160,2674660,3812952,,
1764416715.1805398,11,0,11,,synced,14,0.0831344563916953,5,5,15,15,11.43,221298688,2936366,4092631,,
1764416727.2110772,12,0,12,,synced,14,0.08312180657483093,5,5,15,15,9.75,221638656,3146320,4377853,,
1764416739.2432024,13,0,13,,synced,14,0.08311083707174544,6,6,15,15,7.81,222175232,3338888,4679182,,
1764416751.2753103,14,0,14,,synced,14,0.08311095729234695,6,6,15,15,16.28,223977472,3589704,5014703,,
1764416763.3031406,15,0,15,,synced,14,0.08314051411406159,7,7,15,15,13.85,223334400,3790198,5258044,,
1764416775.3313012,16,0,16,,synced,14,0.08313823165310473,7,7,15,15,10.78,225390592,4007052,5509101,,
1764416787.3599904,16,0,16,,synced,14,,7,7,15,15,9.12,225828864,4238695,5751085,,
1764416799.388796,18,0,18,,synced,14,0.1662675451278221,8,8,15,15,7.49,226279424,4508715,6047241,,
1764416811.412264,19,0,19,,synced,14,0.08317067908676726,8,8,15,15,16.19,225488896,4779975,6328740,,
1764416823.4402452,20,0,20,,synced,14,0.0831394725712055,9,9,15,15,13.77,225783808,5055023,6699636,,
1764416835.4677007,21,0,21,,synced,14,0.08314310490030043,9,9,15,15,10.79,225800192,5362334,6967837,,
1764416847.496647,22,0,22,,synced,14,0.08313280204210421,10,10,15,15,9.13,225992704,5674713,7243588,,
1764416859.5254514,23,0,23,,synced,14,0.08313378080273306,10,10,15,15,7.27,225705984,5965082,7585085,,
1764416871.553783,24,0,24,,synced,14,0.08313705009619433,11,11,15,15,15.35,224264192,6300591,7824505,,
1764416883.5781634,25,0,25,,synced,14,0.08316436797172981,11,11,15,15,13.06,226127872,6535468,8051794,,
1764416895.6015735,26,0,26,,synced,14,0.0831710798510017,12,12,15,15,10.47,226713600,6756338,8310167,,
1764416907.6296325,27,0,27,,synced,14,0.08313893368190217,13,13,15,15,8.86,226619392,7009264,8587571,,
