timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression
1764429146.0954096,2,0,2,,synced,2,,0,0,15,15,0.32,199782400,237405,467524,,
1764429158.1132498,2,0,2,,synced,2,,2,2,15,15,0.25,197636096,258954,534444,,
1764429170.1393578,3,0,3,,synced,2,0.0831524211986193,2,2,15,15,0.21,198836224,337027,694220,,
1764429182.1544921,3,0,3,,synced,2,,2,2,15,15,0.16,198705152,357861,761053,,
1764429194.1808147,4,0,4,,synced,2,0.08315093757187084,2,2,15,15,0.14,200552448,435315,920048,,
1764429206.2070704,4,0,4,,synced,2,,4,4,15,15,0.12,199446528,458699,992957,,
1764429218.233181,5,0,5,,synced,2,0.08315240306508391,4,4,15,15,0.09,200851456,529549,1113903,,
1764429230.2479017,5,0,5,,synced,2,,4,4,15,15,0.08,200663040,558059,1186772,,
1764429242.274269,6,0,6,,synced,2,0.08315062766541241,3,3,15,15,0.06,200626176,628319,1343162,,
1764429254.3010144,6,0,6,,synced,2,,5,5,15,15,0.13,199786496,658812,1416723,,
1764429266.3274615,7,0,7,,synced,2,0.08315007709261472,5,5,15,15,0.11,200175616,730089,1576099,,
1764429278.3542914,7,0,7,,synced,2,,5,5,15,15,0.08,199499776,750094,1645783,,
1764429290.368655,8,0,8,,synced,2,0.08323370586614001,4,4,15,15,0.07,200454144,825282,1805233,,
1764429302.3921967,8,0,8,,synced,2,,6,6,15,15,0.14,199962624,849762,1878051,,
1764429314.4185534,9,0,9,,synced,2,0.0831507018449395,6,6,15,15,0.27,202412032,927565,2040131,,
1764429326.4446943,9,0,9,,synced,2,,6,6,15,15,0.39,201400320,946173,2109321,,
1764429338.4707744,10,0,10,,synced,2,0.08315261407398532,5,5,15,15,0.3,201940992,1014311,2266285,,
1764429350.4970982,10,0,10,,synced,2,,7,7,15,15,0.26,201117696,1043604,2343235,,
1764429362.5115633,11,0,11,,synced,2,0.08323300223591615,7,7,15,15,0.4,202334208,1113324,2502993,,
1764429374.5286958,11,0,11,,synced,2,,7,7,15,15,0.42,202096640,1134619,2573135,,
1764429386.5561516,12,0,12,,synced,2,0.08314310325216626,6,6,15,15,0.36,202952704,1206550,2734831,,
1764429398.582769,12,0,12,,synced,2,,8,8,15,15,0.35,202563584,1227686,2809065,,
1764429410.5971715,13,0,13,,synced,2,0.08323343498361259,8,8,15,15,0.37,203567104,1308441,2975438,,
1764429422.61985,13,0,13,,synced,2,,8,8,15,15,0.29,201469952,1332127,3046493,,
1764429434.633712,14,0,14,,synced,2,0.08323717959531088,7,7,15,15,0.39,202485760,1409209,3208155,,
