timestamp,slot,epoch,head_slot,finalized_slot,sync_status,connected_peers,block_production_rate,attestation_count,attestation_pool_size,validator_count,active_validators,cpu_usage,memory_usage,network_bytes_received,network_bytes_sent,propagation_delay,finalization_progression
1764349525.268128,4,0,4,,synced,4,,5,5,75,75,1.94,198967296,938617,1081234,,
1764349537.294015,5,0,5,,synced,4,0.08315394938952098,7,7,75,75,1.51,198795264,1173970,1396303,,
1764349549.3210707,6,0,6,,synced,4,0.08314586891324768,7,7,75,75,1.44,198852608,1455031,1665419,,
1764349561.3432198,7,0,7,,synced,4,0.08317980361469973,8,8,75,75,1.2,200929280,1722941,1960235,,
1764349573.3721352,8,0,8,,synced,4,0.08313301459927162,8,8,75,75,1.24,200916992,1988943,2250877,,
1764349585.396055,9,0,9,,synced,4,0.08316755391792607,9,9,75,75,1.21,200810496,2254810,2527009,,
1764349597.4165292,10,0,10,,synced,4,0.08319139359543705,11,11,75,75,1.02,200003584,2521209,2810990,,
1764349609.444196,11,0,11,,synced,4,0.08314164467903992,12,12,75,75,0.86,200339456,2781877,3096913,,
1764349621.461712,12,0,12,,synced,4,0.08321187244588173,13,13,75,75,0.74,200302592,3062534,3360417,,
1764349633.4894798,13,0,13,,synced,4,0.08314094590055546,13,13,75,75,0.78,200306688,3323863,3665163,,
1764349645.515708,14,0,14,,synced,4,0.08315159036111759,14,14,75,75,0.66,201945088,3574779,3963539,,
1764349657.5349178,15,0,15,,synced,4,0.08320014472681425,15,15,75,75,0.96,202190848,3837763,4244613,,
1764349669.5609415,16,0,16,,synced,4,0.08315300477298149,16,16,75,75,0.9,201687040,4079415,4572663,,
1764349681.5876987,17,0,17,,synced,4,0.08314793256568945,18,18,75,75,0.7,201887744,4335771,4867835,,
1764349693.6149015,18,0,18,,synced,4,0.08314485195926832,19,19,75,75,0.82,201117696,4608462,5150652,,
1764349705.6418116,19,0,19,,synced,4,0.08314687600240081,21,21,75,75,0.69,199970816,4863916,5468478,,
1764349717.668722,20,0,20,,synced,4,0.08314687435411713,21,21,75,75,0.62,200306688,5132441,5765991,,
1764349729.6958117,21,0,21,,synced,4,0.083145633215054,23,23,75,75,0.52,200617984,5394600,6084187,,
1764349741.722396,22,0,22,,synced,4,0.08314912926730389,23,23,75,75,0.48,200482816,5664296,6365383,,
1764349753.742488,23,0,23,,synced,4,0.08319403870840798,24,24,75,75,0.41,200790016,5906553,6696021,,
1764349765.7630327,24,0,24,,synced,4,0.0831909051837407,25,25,75,75,0.31,201195520,6185120,6990116,,
1764349777.7902968,25,0,25,,synced,4,0.0831444283731345,27,27,75,75,0.34,201547776,6467281,7268241,,
1764349789.8059518,26,0,26,,synced,4,0.08322475941672283,29,29,75,75,0.29,200978432,6725522,7576317,,
1764349801.8314745,27,0,27,,synced,4,0.0831564684718864,30,30,75,75,0.3,200761344,6974726,7892766,,
1764349813.8589146,28,0,28,,synced,4,0.08314321202916185,31,31,75,75,0.47,200646656,7209892,8218184,,
